Genre,imdbId,Feature1
Comedy,362120,0
Drama,463345,1
Drama,387055,1
Drama,464105,1
Drama,423176,1
Comedy,316187,0
Drama,417385,1
Drama,419256,1
Comedy,415949,0
Drama,71786,1
Drama,456658,1
Drama,416471,1
Comedy,424345,0
Documentary,489037,2
Documentary,497116,2
Comedy,398839,0
Drama,352426,1
Drama,456899,1
Drama,414344,1
Drama,477877,1
Drama,383518,1
Comedy,20442,0
Documentary,489707,2
Drama,66546,1
Documentary,230334,2
Drama,449467,1
Drama,65874,1
Comedy,369994,0
Comedy,74597,0
Documentary,492506,2
Comedy,60722,0
Drama,38213,1
Drama,52990,1
Drama,388505,1
Drama,11000,1
Drama,456149,1
Drama,74360,1
Documentary,492447,2
Drama,48291,1
Drama,468489,1
Drama,12763,1
Drama,472582,1
Comedy,384793,0
Comedy,106779,0
Drama,381690,1
Comedy,486551,0
Comedy,75144,0
Comedy,32339,0
Drama,451176,1
Comedy,446747,0
Comedy,111807,0
Drama,417189,1
Drama,74220,1
Drama,423169,1
Documentary,486358,2
Comedy,109440,0
Drama,98327,1
Documentary,365215,2
Documentary,60712,2
Drama,63787,1
Drama,107152,1
Comedy,443453,0
Comedy,462519,0
Comedy,337114,0
Comedy,30746,0
Drama,427339,1
Drama,26262,1
Comedy,448909,0
Comedy,385057,0
Drama,288491,1
Drama,411098,1
Drama,57277,1
Comedy,470765,0
Documentary,457496,2
Drama,388364,1
Documentary,486585,2
Comedy,40795,0
Drama,479965,1
Drama,472113,1
Drama,85398,1
Drama,91786,1
Drama,55464,1
Documentary,478324,2
Documentary,783612,2
Drama,422491,1
Drama,64536,1
Comedy,109644,0
Comedy,808146,0
Drama,69687,1
Drama,468526,1
Drama,22626,1
Comedy,45081,0
Comedy,43918,0
Drama,422133,1
Drama,38984,1
Drama,457655,1
Documentary,478160,2
Drama,415234,1
Drama,76263,1
Comedy,822389,0
Documentary,846789,2
Drama,39651,1
Comedy,469754,0
Comedy,423505,0
Comedy,66115,0
Drama,27672,1
Comedy,77350,0
Drama,476735,1
Drama,320042,1
Drama,386862,1
Documentary,301555,2
Drama,137863,1
Drama,56825,1
Drama,468548,1
Drama,55506,1
Drama,433416,1
Drama,408056,1
Drama,429068,1
Drama,490204,1
Drama,450450,1
Drama,417614,1
Drama,41870,1
Drama,95385,1
Drama,51055,1
Comedy,424338,0
Comedy,133170,0
Drama,39735,1
Drama,66491,1
Comedy,70557,0
Comedy,772178,0
Documentary,856008,2
Comedy,320194,0
Drama,403692,1
Drama,477731,1
Drama,363303,1
Drama,491747,1
Documentary,874423,2
Drama,299937,1
Comedy,484113,0
Documentary,487092,2
Comedy,405163,0
Drama,347016,1
Drama,463486,1
Documentary,49531,2
Comedy,47152,0
Drama,70188,1
Comedy,217894,0
Comedy,64855,0
Drama,49829,1
Comedy,795368,0
Comedy,57878,0
Documentary,832903,2
Comedy,796314,0
Comedy,787475,0
Drama,54286,1
Documentary,439810,2
Comedy,778784,0
Drama,430768,1
Documentary,478116,2
Drama,890882,1
Comedy,448927,0
Comedy,829482,0
Drama,434292,1
Comedy,412535,0
Comedy,57622,0
Documentary,863037,2
Drama,377972,1
Comedy,784972,0
Drama,40737,1
Drama,454931,1
Drama,1032846,1
Drama,483812,1
Drama,480269,1
Drama,469623,1
Comedy,486572,0
Comedy,425395,0
Drama,498097,1
Documentary,54745,2
Drama,762110,1
Documentary,92561,2
Documentary,961117,2
Drama,880502,1
Comedy,94641,0
Drama,817225,1
Drama,857355,1
Comedy,799934,0
Drama,65391,1
Drama,822849,1
Documentary,988102,2
Comedy,780608,0
Documentary,1135489,2
Documentary,296881,2
Drama,51093,1
Documentary,762117,2
Documentary,775438,2
Documentary,830968,2
Documentary,912580,2
Drama,90608,1
Documentary,819354,2
Documentary,847817,2
Drama,433398,1
Documentary,1029172,2
Documentary,977649,2
Drama,419887,1
Documentary,439511,2
Comedy,417056,0
Drama,58500,1
Drama,241663,1
Drama,492463,1
Drama,356453,1
Drama,456041,1
Drama,480001,1
Drama,19074,1
Comedy,70913,0
Drama,770810,1
Comedy,1073498,0
Drama,73152,1
Comedy,50456,0
Drama,63599,1
Drama,814666,1
Drama,816616,1
Documentary,970184,2
Drama,780492,1
Drama,33677,1
Drama,61042,1
Drama,807054,1
Drama,48198,1
Documentary,395421,2
Documentary,1097256,2
Comedy,76913,0
Drama,772168,1
Drama,807721,1
Drama,56049,1
Drama,918557,1
Drama,89537,1
Drama,389235,1
Drama,988108,1
Drama,914382,1
Documentary,468442,2
Documentary,1002540,2
Comedy,85764,0
Drama,72446,1
Drama,412808,1
Drama,82313,1
Drama,416675,1
Documentary,995061,2
Drama,478999,1
Documentary,912590,2
Drama,857191,1
Drama,855895,1
Comedy,1007950,0
Drama,348853,1
Comedy,466771,0
Documentary,892425,2
Documentary,1091617,2
Drama,1080695,1
Comedy,974959,0
Drama,106911,1
Drama,31976,1
Documentary,478090,2
Drama,827517,1
Documentary,1112115,2
Documentary,387682,2
Comedy,435706,0
Documentary,479916,2
Documentary,841119,2
Comedy,427998,0
Drama,379976,1
Documentary,233809,2
Drama,24453,1
Drama,53017,1
Drama,84807,1
Drama,71483,1
Drama,84465,1
Comedy,803057,0
Drama,312886,1
Drama,55981,1
Drama,55320,1
Comedy,464907,0
Drama,1078188,1
Comedy,486572,0
Comedy,425395,0
Drama,498097,1
Documentary,54745,2
Drama,762110,1
Documentary,92561,2
Documentary,961117,2
Drama,880502,1
Comedy,94641,0
Drama,817225,1
Drama,857355,1
Comedy,799934,0
Drama,65391,1
Drama,822849,1
Documentary,988102,2
Comedy,780608,0
Documentary,1135489,2
Documentary,296881,2
Drama,51093,1
Documentary,762117,2
Documentary,775438,2
Documentary,830968,2
Documentary,912580,2
Drama,90608,1
Documentary,819354,2
Documentary,847817,2
Drama,433398,1
Documentary,1029172,2
Documentary,977649,2
Drama,419887,1
Documentary,439511,2
Comedy,417056,0
Drama,58500,1
Drama,241663,1
Drama,492463,1
Drama,356453,1
Drama,456041,1
Drama,480001,1
Drama,19074,1
Comedy,70913,0
Drama,770810,1
Comedy,1073498,0
Drama,73152,1
Comedy,50456,0
Drama,63599,1
Drama,814666,1
Drama,816616,1
Documentary,970184,2
Drama,780492,1
Drama,33677,1
Drama,61042,1
Drama,807054,1
Drama,48198,1
Documentary,395421,2
Documentary,1097256,2
Comedy,76913,0
Drama,772168,1
Drama,807721,1
Drama,56049,1
Drama,918557,1
Drama,89537,1
Drama,389235,1
Drama,988108,1
Drama,914382,1
Documentary,468442,2
Documentary,1002540,2
Comedy,85764,0
Drama,72446,1
Drama,412808,1
Drama,82313,1
Drama,416675,1
Documentary,995061,2
Drama,478999,1
Documentary,912590,2
Drama,857191,1
Drama,855895,1
Comedy,1007950,0
Drama,348853,1
Comedy,466771,0
Documentary,892425,2
Documentary,1091617,2
Drama,1080695,1
Comedy,974959,0
Drama,106911,1
Drama,31976,1
Documentary,478090,2
Drama,827517,1
Documentary,1112115,2
Documentary,387682,2
Comedy,435706,0
Documentary,479916,2
Documentary,841119,2
Comedy,427998,0
Drama,379976,1
Documentary,233809,2
Drama,24453,1
Drama,53017,1
Drama,84807,1
Drama,71483,1
Drama,84465,1
Comedy,803057,0
Drama,312886,1
Drama,55981,1
Drama,55320,1
Comedy,464907,0
Drama,1078188,1
Drama,400761,1
Drama,304808,1
Drama,811128,1
Drama,940585,1
Drama,889652,1
Documentary,929235,2
Drama,53765,1
Documentary,1114277,2
Drama,888693,1
Documentary,1093824,2
Drama,212573,1
Documentary,911010,2
Drama,463381,1
Comedy,816545,0
Drama,847897,1
Drama,806679,1
Drama,997188,1
Drama,787523,1
Drama,39090,1
Drama,470679,1
Drama,424971,1
Drama,245027,1
Drama,901475,1
Comedy,462295,0
Comedy,838283,0
Documentary,486259,2
Drama,949489,1
Drama,168972,1
Drama,801526,1
Drama,19935,1
Drama,431045,1
Drama,55052,1
Drama,247613,1
Comedy,76933,0
Documentary,1002535,2
Drama,859765,1
Drama,809425,1
Documentary,963807,2
Comedy,1213644,0
Comedy,844671,0
Documentary,1149405,2
Comedy,392878,0
Drama,1020936,1
Comedy,1087458,0
Drama,472156,1
Drama,452971,1
Comedy,492619,0
Drama,388727,1
Drama,459102,1
Drama,474642,1
Drama,482528,1
Drama,45848,1
Drama,56444,1
Comedy,351459,0
Drama,53987,1
Drama,51879,1
Drama,782867,1
Comedy,127310,0
Drama,47682,1
Comedy,376873,0
Comedy,89746,0
Comedy,841027,0
Drama,911024,1
Drama,68569,1
Drama,416212,1
Drama,488905,1
Documentary,90182,2
Drama,1142798,1
Drama,43663,1
Drama,306011,1
Drama,1010048,1
Comedy,430922,0
Drama,43801,1
Documentary,850669,2
Drama,803080,1
Drama,152176,1
Drama,851577,1
Drama,899137,1
Drama,1233381,1
Drama,1068646,1
Documentary,1016164,2
Drama,195001,1
Drama,1037218,1
Documentary,828154,2
Documentary,65853,2
Drama,40980,1
Documentary,878134,2
Drama,145605,1
Drama,49601,1
Drama,1285130,1
Drama,1205489,1
Comedy,476681,0
Drama,1068649,1
Comedy,143323,0
Drama,955298,1
Drama,304547,1
Drama,1110272,1
Drama,320668,1
Comedy,976247,0
Comedy,13075,0
Drama,864770,1
Drama,1232826,1
Documentary,762133,2
Drama,366596,1
Drama,373747,1
Comedy,1307059,0
Drama,1152850,1
Drama,419515,1
Drama,850307,1
Documentary,1294164,2
Documentary,209919,2
Documentary,81169,2
Drama,487419,1
Drama,243951,1
Drama,426173,1
Drama,464029,1
Comedy,105251,0
Drama,118852,1
Drama,68912,1
Drama,822868,1
Drama,287140,1
Drama,969307,1
Comedy,133906,0
Documentary,1139618,2
Drama,181002,1
Drama,139745,1
Documentary,115398,2
Documentary,58481,2
Comedy,70860,0
Drama,1263736,1
Documentary,492931,2
Drama,114626,1
Drama,961108,1
Drama,412596,1
Drama,67327,1
Drama,825241,1
Comedy,68916,0
Drama,808148,1
Documentary,120028,2
Comedy,1320355,0
Drama,49010,1
Comedy,1116186,0
Drama,756206,1
Comedy,948532,0
Drama,50458,1
Drama,61196,1
Drama,497316,1
Comedy,373915,0
Documentary,1200060,2
Drama,363060,1
Drama,27489,1
Comedy,91767,0
Drama,388474,1
Documentary,1104783,2
Drama,22698,1
Comedy,97676,0
Documentary,67324,2
Documentary,498329,2
Drama,387701,1
Comedy,377651,0
Documentary,419477,2
Drama,107751,1
Comedy,26676,0
Comedy,47338,0
Drama,833960,1
Comedy,1226774,0
Documentary,1294790,2
Documentary,180443,2
Drama,15361,1
Documentary,318413,2
Drama,395461,1
Comedy,17437,0
Comedy,110274,0
Comedy,121297,0
Comedy,19400,0
Drama,276216,1
Drama,57829,1
Drama,1103982,1
Comedy,455577,0
Documentary,1051245,2
Documentary,1058058,2
Comedy,210094,0
Drama,484437,1
Comedy,64203,0
Comedy,67484,0
Documentary,393597,2
Comedy,84923,0
Documentary,1049400,2
Drama,79875,1
Drama,1032819,1
Drama,810945,1
Drama,967945,1
Documentary,943512,2
Comedy,62228,0
Drama,73198,1
Drama,990404,1
Comedy,346513,0
Drama,1138489,1
Comedy,1083456,0
Drama,40970,1
Comedy,120376,0
Drama,1314280,1
Comedy,1119646,0
Comedy,66423,0
Comedy,178031,0
Drama,1152397,1
Drama,1277737,1
Documentary,492487,2
Comedy,54169,0
Documentary,54205,2
Drama,60358,1
Drama,51362,1
Comedy,74251,0
Comedy,85603,0
Comedy,808425,0
Documentary,775434,2
Drama,1034325,1
Drama,419815,1
Comedy,48213,0
Documentary,119728,2
Documentary,443335,2
Drama,1078588,1
Drama,35195,1
Drama,111845,1
Documentary,296108,2
Comedy,889583,0
Documentary,1015971,2
Documentary,799948,2
Drama,60479,1
Documentary,1278293,2
Documentary,100624,2
Drama,109702,1
Drama,938341,1
Comedy,101660,0
Documentary,965355,2
Comedy,160835,0
Drama,103626,1
Drama,87400,1
Documentary,1221143,2
Drama,315459,1
Drama,1251357,1
Comedy,1161443,0
Comedy,1213922,0
Drama,99341,1
Drama,85533,1
Drama,85503,1
Comedy,260193,0
Drama,87164,1
Documentary,294805,2
Comedy,88050,0
Drama,160535,1
Drama,104118,1
Comedy,1092633,0
Comedy,402115,0
Drama,443076,1
Drama,407008,1
Drama,96908,1
Documentary,493420,2
Drama,964185,1
Documentary,1186238,2
Comedy,481273,0
Drama,43018,1
Documentary,1141486,2
Documentary,847474,2
Drama,791318,1
Drama,20298,1
Drama,1186369,1
Drama,60050,1
Drama,1095442,1
Documentary,110377,2
Drama,113131,1
Documentary,1500516,2
Comedy,1332054,0
Documentary,352524,2
Documentary,1000764,2
Drama,475860,1
Comedy,45554,0
Drama,69398,1
Drama,48933,1
Documentary,1176244,2
Comedy,14358,0
Drama,63291,1
Drama,1190858,1
Documentary,1286537,2
Drama,1188998,1
Comedy,381104,0
Drama,39135,1
Documentary,996966,2
Comedy,47582,0
Drama,1153690,1
Drama,1087578,1
Drama,57336,1
Comedy,73915,0
Documentary,1286798,2
Comedy,34424,0
Documentary,1331025,2
Drama,102638,1
Comedy,37492,0
Drama,1174732,1
Comedy,47794,0
Comedy,1078940,0
Drama,1504402,1
Drama,1360866,1
Drama,18066,1
Comedy,9062,0
Documentary,1276996,2
Drama,19558,1
Drama,61465,1
Drama,62352,1
Drama,97782,1
Documentary,1326194,2
Drama,105256,1
Drama,926380,1
Drama,77309,1
Drama,17128,1
Documentary,63084,2
Comedy,15167,0
Drama,238768,1
Documentary,906743,2
Drama,1100048,1
Drama,480163,1
Comedy,71908,0
Drama,1130088,1
Drama,100879,1
Comedy,79839,0
Drama,112491,1
Drama,57654,1
Documentary,765849,2
Comedy,930071,0
Drama,929632,1
Drama,1172963,1
Comedy,459127,0
Drama,878674,1
Documentary,803005,2
Documentary,96337,2
Documentary,131149,2
Comedy,18523,0
Documentary,130232,2
Drama,1175506,1
Documentary,1241325,2
Documentary,358456,2
Drama,1087527,1
Drama,1186366,1
Documentary,892773,2
Drama,1031947,1
Drama,65417,1
Drama,53279,1
Drama,84345,1
Drama,48610,1
Drama,22017,1
Drama,39074,1
Drama,60063,1
Drama,460480,1
Drama,59503,1
Drama,93133,1
Documentary,1421032,2
Comedy,35105,0
Drama,850667,1
Comedy,1175500,0
Drama,1527679,1
Comedy,77768,0
Drama,5916,1
Comedy,443506,0
Drama,77729,1
Drama,277255,1
Comedy,1407050,0
Comedy,16004,0
Documentary,1185384,2
Documentary,17162,2
Drama,84808,1
Documentary,83230,2
Drama,847167,1
Drama,51028,1
Documentary,446083,2
Drama,102458,1
Drama,147651,1
Drama,85101,1
Documentary,1503769,2
Drama,425321,1
Drama,1143891,1
Drama,57634,1
Documentary,431961,2
Drama,44982,1
Documentary,250730,2
Drama,1002539,1
Comedy,49607,0
Drama,367110,1
Comedy,472050,0
Drama,1224153,1
Drama,51065,1
Comedy,119413,0
Drama,297905,1
Drama,120872,1
Drama,75938,1
Drama,1318022,1
Drama,906783,1
Documentary,1379667,2
Documentary,1247703,2
Documentary,1334556,2
Comedy,28201,0
Drama,56537,1
Drama,35823,1
Documentary,800334,2
Drama,60486,1
Drama,1499228,1
Comedy,90968,0
Comedy,45808,0
Comedy,77295,0
Drama,835456,1
Drama,1244659,1
Drama,88040,1
Drama,26261,1
Drama,65872,1
Comedy,1230155,0
Drama,1219336,1
Drama,424273,1
Drama,104060,1
Drama,926759,1
Drama,1232776,1
Comedy,1027658,0
Drama,499262,1
Drama,1364487,1
Documentary,1422757,2
Drama,60648,1
Comedy,1220628,0
Drama,1210039,1
Comedy,48481,0
Drama,368226,1
Comedy,1319733,0
Comedy,80012,0
Drama,121853,1
Drama,138792,1
Drama,60613,1
Comedy,1386011,0
Documentary,1385869,2
Documentary,443524,2
Comedy,1135525,0
Drama,66482,1
Comedy,806147,0
Documentary,113718,2
Documentary,478338,2
Drama,1149363,1
Drama,49043,1
Comedy,128089,0
Comedy,977646,0
Documentary,1183697,2
Comedy,1489246,0
Documentary,1519402,2
Documentary,1583323,2
Comedy,4707,0
Drama,64828,1
Drama,799991,1
Drama,36947,1
Drama,783515,1
Documentary,1159961,2
Documentary,884762,2
Documentary,1153037,2
Documentary,1358383,2
Comedy,1321509,0
Drama,43629,1
Documentary,1039647,2
Drama,445953,1
Drama,430224,1
Comedy,1318044,0
Comedy,84778,0
Comedy,1198408,0
Drama,200689,1
Documentary,1027091,2
Drama,54016,1
Drama,41746,1
Documentary,1584813,2
Documentary,81846,2
Comedy,90206,0
Comedy,383846,0
Comedy,110524,0
Documentary,956101,2
Documentary,1237900,2
Documentary,1355640,2
Comedy,1241338,0
Drama,65695,1
Drama,1428457,1
Drama,27118,1
Documentary,1333631,2
Documentary,1249414,2
Drama,363249,1
Comedy,79858,0
Drama,773318,1
Drama,239381,1
Drama,855729,1
Drama,269856,1
Comedy,73498,0
Comedy,67540,0
Documentary,1235072,2
Documentary,484211,2
Comedy,65839,0
Documentary,1479380,2
Drama,98197,1
Drama,1166110,1
Drama,19237,1
Drama,104008,1
Drama,89366,1
Comedy,59362,0
Comedy,1498870,0
Drama,49259,1
Drama,997246,1
Drama,65233,1
Drama,110278,1
Drama,14417,1
Drama,50347,1
Comedy,56017,0
Drama,59555,1
Drama,1016321,1
Drama,1198385,1
Comedy,993779,0
Drama,1399683,1
Drama,808237,1
Drama,62728,1
Comedy,269743,0
Documentary,1540814,2
Documentary,389011,2
Drama,974544,1
Drama,29077,1
Comedy,484064,0
Drama,104111,1
Drama,20514,1
Drama,19591,1
Documentary,1134665,2
Documentary,1339635,2
Drama,381131,1
Documentary,1157685,2
Drama,1291548,1
Documentary,1189345,2
Drama,59729,1
Drama,89748,1
Drama,492962,1
Drama,69737,1
Drama,64873,1
Drama,62277,1
Comedy,313504,0
Drama,52708,1
Comedy,36783,0
Drama,1288633,1
Comedy,202989,0
Documentary,460823,2
Documentary,302022,2
Drama,62977,1
Comedy,1375670,0
Drama,800228,1
Drama,1001540,1
Drama,1319569,1
Documentary,116479,2
Comedy,34780,0
Comedy,427152,0
Documentary,1484522,2
Drama,66466,1
Drama,395424,1
Drama,102583,1
Drama,156906,1
Comedy,220016,0
Comedy,1570966,0
Drama,208995,1
Comedy,109685,0
Drama,492967,1
Drama,79359,1
Documentary,1159712,2
Drama,134108,1
Drama,1513713,1
Drama,81616,1
Comedy,44566,0
Comedy,1534397,0
Drama,1294161,1
Documentary,1295068,2
Documentary,1424062,2
Documentary,1125387,2
Comedy,1058743,0
Drama,199777,1
Drama,1022606,1
Documentary,1020938,2
Drama,77315,1
Drama,71145,1
Drama,832318,1
Documentary,1474312,2
Documentary,1280015,2
Drama,81160,1
Documentary,1500496,2
Drama,1285309,1
Drama,1183672,1
Drama,1322282,1
Drama,63384,1
Comedy,381442,0
Documentary,1394383,2
Drama,406098,1
Drama,64553,1
Drama,60758,1
Documentary,1587373,2
Drama,1381282,1
Documentary,1558250,2
Documentary,1333657,2
Documentary,1233611,2
Documentary,903943,2
Documentary,1083853,2
Comedy,1666186,0
Comedy,1255955,0
Drama,318126,1
Drama,1328913,1
Drama,262699,1
Drama,1008017,1
Comedy,28070,0
Drama,125522,1
Drama,116300,1
Documentary,70258,2
Documentary,66153,2
Drama,58701,1
Drama,1328867,1
Documentary,1137439,2
Comedy,49042,0
Documentary,912586,2
Documentary,1433813,2
Drama,1027718,1
Drama,56346,1
Drama,59453,1
Drama,1105512,1
Drama,41329,1
Drama,60801,1
Drama,1604900,1
Documentary,1038913,2
Drama,59477,1
Drama,1212456,1
Documentary,1511400,2
Comedy,90579,0
Drama,56134,1
Drama,257818,1
Drama,317341,1
Drama,91823,1
Documentary,902967,2
Drama,463032,1
Comedy,892096,0
Documentary,1584016,2
Drama,65820,1
Comedy,1646887,0
Comedy,45056,0
Comedy,1196165,0
Drama,1442519,1
Drama,834170,1
Comedy,37931,0
Drama,1065318,1
Drama,899138,1
Drama,1114690,1
Drama,772105,1
Drama,1209364,1
Drama,886539,1
Documentary,1045642,2
Documentary,490117,2
Drama,27138,1
Drama,122371,1
Drama,80547,1
Drama,60099,1
Drama,176250,1
Comedy,415739,0
Documentary,1566648,2
Drama,58745,1
Drama,28330,1
Drama,62990,1
Comedy,92285,0
Drama,57536,1
Documentary,1337137,2
Drama,466665,1
Drama,27752,1
Drama,34591,1
Drama,1426361,1
Drama,1679595,1
Comedy,63005,0
Drama,88241,1
Comedy,14900,0
Drama,23911,1
Drama,262774,1
Drama,82633,1
Drama,1194235,1
Drama,78878,1
Documentary,1333668,2
Drama,143334,1
Drama,993778,1
Documentary,479550,2
Drama,1101675,1
Drama,1405809,1
Drama,1588875,1
Drama,58126,1
Drama,45507,1
Drama,118823,1
Drama,1020773,1
Drama,1158936,1
Documentary,1518821,2
Comedy,1199494,0
Documentary,1326733,2
Comedy,20876,0
Drama,1048174,1
Comedy,74720,0
Drama,79023,1
Drama,819723,1
Drama,78152,1
Comedy,1361313,0
Drama,3014,1
Drama,1380174,1
Drama,1499639,1
Drama,382847,1
Comedy,58124,0
Drama,431975,1
Drama,1611211,1
Comedy,68835,0
Drama,1131727,1
Documentary,1326831,2
Drama,41735,1
Documentary,437806,2
Drama,1194236,1
Drama,39531,1
Drama,41513,1
Documentary,1252298,2
Drama,887732,1
Documentary,478331,2
Drama,117056,1
Drama,51404,1
Drama,287803,1
Drama,1356928,1
Drama,1571724,1
Drama,471911,1
Drama,479506,1
Drama,8879,1
Documentary,49518,2
Drama,423277,1
Drama,1404653,1
Documentary,1202203,2
Comedy,1376709,0
Drama,1071798,1
Documentary,1013854,2
Drama,1172991,1
Comedy,839856,0
Documentary,422349,2
Drama,127319,1
Drama,94011,1
Drama,54780,1
Comedy,121398,0
Comedy,832517,0
Drama,57363,1
Drama,257289,1
Drama,935075,1
Drama,1186248,1
Drama,400517,1
Drama,452631,1
Drama,41998,1
Comedy,1680136,0
Documentary,1319726,2
Drama,32946,1
Drama,43458,1
Drama,892100,1
Drama,1135952,1
Documentary,1395183,2
Documentary,1572769,2
Comedy,451829,0
Drama,49784,1
Documentary,1059955,2
Comedy,407617,0
Drama,74448,1
Drama,175934,1
Documentary,1157694,2
Documentary,1268204,2
Drama,19655,1
Documentary,1327726,2
Comedy,63612,0
Drama,44905,1
Drama,1318001,1
Drama,1010415,1
Drama,50487,1
Drama,57598,1
Drama,414195,1
Comedy,1815899,0
Drama,476298,1
Drama,1174047,1
Drama,313550,1
Drama,118201,1
Drama,407021,1
Drama,278413,1
Drama,158117,1
Comedy,1625098,0
Drama,62203,1
Drama,447641,1
Drama,1526317,1
Drama,315232,1
Documentary,1606382,2
Drama,213469,1
Comedy,1166113,0
Comedy,1369567,0
Comedy,823187,0
Drama,64405,1
Drama,19429,1
Comedy,489212,0
Documentary,1223150,2
Drama,469913,1
Documentary,1694015,2
Drama,1143155,1
Drama,975684,1
Drama,415380,1
Drama,60891,1
Drama,1287878,1
Drama,1054674,1
Documentary,1117394,2
Documentary,1683876,2
Drama,27474,1
Drama,129774,1
Drama,32653,1
Drama,1183923,1
Drama,54653,1
Documentary,1781069,2
Comedy,1756754,0
Documentary,249555,2
Drama,1112756,1
Drama,48748,1
Drama,1422020,1
Comedy,252703,0
Documentary,1122614,2
Drama,461795,1
Drama,184115,1
Drama,1257562,1
Comedy,47085,0
Drama,74404,1
Drama,1158889,1
Drama,116005,1
Drama,456873,1
Comedy,74964,0
Documentary,434440,2
Drama,339558,1
Comedy,21910,0
Comedy,412298,0
Drama,1405500,1
Drama,76894,1
Comedy,50832,0
Comedy,1477837,0
Comedy,33022,0
Drama,62414,1
Comedy,63983,0
Drama,809427,1
Documentary,109909,2
Documentary,1638362,2
Drama,1322385,1
Drama,118141,1
Drama,1284591,1
Documentary,457414,2
Drama,1504429,1
Drama,104121,1
Drama,10208,1
Drama,4181,1
Comedy,1098226,0
Comedy,112403,0
Comedy,36818,0
Drama,72782,1
Drama,54426,1
Documentary,71680,2
Documentary,1320254,2
Drama,56322,1
Drama,48967,1
Drama,822791,1
Documentary,1396227,2
Drama,110297,1
Documentary,1734477,2
Drama,21074,1
Drama,1510938,1
Drama,47281,1
Documentary,1326204,2
Documentary,1279117,2
Comedy,1555747,0
Drama,63268,1
Drama,443584,1
Comedy,1521848,0
Drama,22854,1
Drama,30413,1
Documentary,1189042,2
Comedy,36699,0
Drama,51193,1
Drama,1530975,1
Drama,1114680,1
Drama,80482,1
Drama,1016205,1
Drama,188653,1
Comedy,1457766,0
Comedy,425489,0
Drama,368309,1
Drama,186650,1
Drama,1305897,1
Documentary,1650416,2
Drama,38578,1
Drama,343624,1
Drama,271537,1
Comedy,1292643,0
Drama,110998,1
Drama,1280501,1
Comedy,104279,0
Drama,86369,1
Drama,910860,1
Comedy,820096,0
Drama,775417,1
Documentary,206746,2
Drama,51584,1
Drama,318988,1
Comedy,252490,0
Drama,85966,1
Drama,1103963,1
Drama,71859,1
Documentary,76097,2
Drama,40418,1
Drama,46750,1
Drama,68348,1
Documentary,62474,2
Drama,43048,1
Drama,1397502,1
Drama,1437366,1
Documentary,1194612,2
Drama,42757,1
Comedy,44687,0
Drama,51667,1
Drama,1527186,1
Drama,79843,1
Drama,109273,1
Comedy,1529235,0
Drama,450470,1
Drama,1498887,1
Drama,1366981,1
Drama,117273,1
Drama,92794,1
Drama,62042,1
Drama,372782,1
Drama,1492030,1
Documentary,1157720,2
Documentary,1149583,2
Drama,23261,1
Comedy,414923,0
Drama,803047,1
Documentary,64429,2
Drama,1176686,1
Drama,1409004,1
Documentary,1825163,2
Drama,768239,1
Drama,387151,1
Drama,50156,1
Drama,1438535,1
Drama,1284587,1
Drama,23985,1
Drama,80406,1
Documentary,113840,2
Documentary,1504300,2
Documentary,91125,2
Drama,419773,1
Drama,794350,1
Drama,273326,1
Drama,96841,1
Drama,1176096,1
Drama,296809,1
Drama,25791,1
Drama,1479388,1
Comedy,328045,0
Drama,472884,1
Comedy,1121964,0
Drama,292081,1
Drama,1681687,1
Documentary,1204953,2
Drama,1368443,1
Drama,1321860,1
Drama,1827512,1
Drama,45492,1
Comedy,1528313,0
Drama,22386,1
Documentary,1386926,2
Drama,1697920,1
Drama,1327827,1
Drama,1415290,1
Documentary,1326954,2
Comedy,1695994,0
Documentary,1440266,2
Drama,85878,1
Documentary,1202579,2
Drama,29314,1
Drama,1282153,1
Comedy,328990,0
Drama,398013,1
Comedy,818108,0
Drama,119844,1
Drama,935086,1
Comedy,114055,0
Drama,476999,1
Drama,24381,1
Drama,41399,1
Drama,48272,1
Comedy,1193096,0
Documentary,1433528,2
Documentary,1278480,2
Drama,30755,1
Documentary,1202339,2
Comedy,1324053,0
Documentary,410407,2
Documentary,1032207,2
Comedy,37557,0
Documentary,1570962,2
Drama,1032825,1
Documentary,1307861,2
Comedy,756210,0
Drama,362496,1
Documentary,810856,2
Comedy,979434,0
Documentary,1522857,2
Drama,832347,1
Drama,293082,1
Documentary,272022,2
Drama,353400,1
Drama,60872,1
Drama,264378,1
Documentary,17376,2
Drama,1512894,1
Drama,66919,1
Comedy,115658,0
Documentary,51372,2
Comedy,111648,0
Comedy,105777,0
Documentary,1710542,2
Drama,1623742,1
Comedy,1284575,0
Comedy,57688,0
Comedy,57400,0
Drama,49800,1
Drama,140536,1
Drama,435610,1
Comedy,103228,0
Comedy,1537392,0
Drama,329679,1
Comedy,416773,0
Comedy,125981,0
Drama,120371,1
Drama,24214,1
Drama,24793,1
Documentary,473506,2
Drama,83226,1
Documentary,1348997,2
Drama,20092,1
Drama,20446,1
Comedy,100895,0
Drama,25338,1
Drama,293401,1
Drama,976227,1
Comedy,382966,0
Comedy,64683,0
Comedy,45102,0
Documentary,1344784,2
Documentary,1787777,2
Documentary,1253565,2
Drama,1282041,1
Drama,450121,1
Drama,1275891,1
Drama,1590024,1
Drama,382691,1
Drama,446930,1
Drama,63149,1
Drama,219333,1
