Genre,imdbId,Feature1,Feature2
Action|Drama|Adventure,73343,Action,0
Action|Adventure|Crime,1515091,Action,0
Drama|Romance,230838,Drama,1
Comedy|Horror|Thriller,455362,Comedy,2
Action|Horror|Sci-Fi,330795,Action,0
Drama|Horror|Sci-Fi,43539,Drama,1
Comedy|Drama,96241,Comedy,2
Drama|War,28950,Drama,1
Action|Comedy|Crime,1320296,Action,0
Drama,378793,Drama,1
Action|Crime|Drama,99991,Action,0
Comedy|Drama,56919,Comedy,2
Comedy|Drama,154421,Comedy,2
Action|Adventure,830515,Action,0
Action|Crime|Drama,60490,Action,0
Action|Drama|War,64110,Action,0
Action|Horror|Mystery,2106651,Action,0
Drama|Horror|Thriller,58620,Drama,1
Action|Crime|Drama,67535,Action,0
Drama|Romance,375920,Drama,1
Action|Adventure|Sci-Fi,79501,Action,0
Comedy|Crime,24239,Comedy,2
Comedy,121297,Comedy,2
Action|Adventure|Drama,347332,Action,0
Drama|Mystery,33467,Drama,1
Action|Comedy|War,83131,Action,0
Drama,24381,Drama,1
Drama|Romance,98368,Drama,1
Action|Comedy|Sci-Fi,72856,Action,0
Comedy|Crime|Drama,96259,Comedy,2
Action|Adventure,91400,Action,0
Drama,119007,Drama,1
Action|Comedy|Crime,3117504,Action,0
Action|Crime|Drama,119239,Action,0
Drama|War,50585,Drama,1
Drama|Fantasy,244353,Drama,1
Action|Horror|Sci-Fi,114192,Action,0
Drama,276820,Drama,1
Action|Comedy|Crime,76544,Action,0
Action|Fantasy|Horror,114608,Action,0
Drama,415380,Drama,1
Drama|Mystery|Romance,110171,Drama,1
Action|Drama,112495,Action,0
Action|Family|Sci-Fi,811080,Action,0
Drama,144604,Drama,1
Action|Drama|Romance,116690,Action,0
Action|Comedy|Romance,116898,Action,0
Comedy|Drama|Musical,38116,Comedy,2
Drama|Family,472175,Drama,1
Action|Adventure|Sci-Fi,1562871,Action,0
Comedy,87042,Comedy,2
Drama|Thriller,947798,Drama,1
Drama|Thriller,58962,Drama,1
Drama|Romance,101595,Drama,1
Action|Crime|Drama,426501,Action,0
Comedy|Crime,101356,Comedy,2
Comedy,116405,Comedy,2
Drama,47445,Drama,1
Action|Adventure|Family,76716,Action,0
Comedy|Drama|Fantasy,138590,Comedy,2
Comedy|Drama,84302,Comedy,2
Comedy|Romance,988595,Comedy,2
Drama|Romance|Sport,199725,Drama,1
Action|Adventure|Comedy,18937,Action,0
Drama,118964,Drama,1
Drama|Horror|Mystery,138704,Drama,1
Action|Biography|Drama,1386932,Action,0
Comedy,38777,Comedy,2
Action|Adventure|Drama,25004,Action,0
Action|Horror|Thriller,3449302,Action,0
Drama|Music,462200,Drama,1
Drama|History|Sport,95082,Drama,1
Comedy|Crime|Thriller,84189,Comedy,2
Action|Adventure|Drama,367478,Action,0
Drama|Romance,96332,Drama,1
Comedy|Horror|Mystery,56552,Comedy,2
Drama|War,98596,Drama,1
Drama|History|Thriller,985699,Drama,1
Action|Crime|Thriller,2938956,Action,0
Action|Crime,351977,Action,0
Comedy|Sport,282744,Comedy,2
Comedy|Drama,116418,Comedy,2
Drama,372782,Drama,1
Comedy|Romance,144640,Comedy,2
Comedy|Romance|Sci-Fi,32637,Comedy,2
Action|Adventure|Fantasy,41947,Action,0
Comedy|Crime|Drama,34172,Comedy,2
Comedy,325537,Comedy,2
Action|Crime|Drama,1992138,Action,0
Action|Adventure|Drama,98512,Action,0
Drama|Romance,119248,Drama,1
Drama,117359,Drama,1
Action|Drama|Horror,1144797,Action,0
Comedy|Romance,160862,Comedy,2
Comedy|Drama,108320,Comedy,2
Drama|Romance,118694,Drama,1
Action|Thriller,65720,Action,0
Comedy|Drama|Romance,143746,Comedy,2
Comedy|Romance,240890,Comedy,2
Drama|Romance|War,120271,Drama,1
Comedy|Crime,63386,Comedy,2
Drama|Romance,74883,Drama,1
Comedy|Thriller,133046,Comedy,2
Drama|Fantasy|Romance,1099212,Drama,1
Drama,1175506,Drama,1
Drama|Romance,446755,Drama,1
Drama|Romance,88315,Drama,1
Action|Horror|Thriller,437179,Action,0
Drama|Romance,57935,Drama,1
Comedy|Drama,165086,Comedy,2
Action|Drama|Romance,3473390,Action,0
Drama|Thriller,83906,Drama,1
Drama|Romance,449061,Drama,1
Drama,317842,Drama,1
Drama|Romance,20768,Drama,1
Action|Drama|Mystery,97438,Action,0
Comedy|Drama|Romance,795439,Comedy,2
Action|Horror|Sci-Fi,102848,Action,0
Drama|Romance,95467,Drama,1
Action|Drama|Thriller,90775,Action,0
Action|Adventure|Comedy,42693,Action,0
Comedy,90579,Comedy,2
Action|Comedy|Crime,456999,Action,0
Action|Adventure|Drama,119051,Action,0
Action|Crime|Drama,3779028,Action,0
Comedy|Drama|Romance,215139,Comedy,2
Drama|Family,1083845,Drama,1
Drama,274868,Drama,1
Action|Drama,185691,Action,0
Comedy|Family|Fantasy,304669,Comedy,2
Drama|Romance,896923,Drama,1
Drama,113952,Drama,1
Action|Crime|Drama,74494,Action,0
Action|Comedy|Crime,100053,Action,0
Comedy|Crime,315824,Comedy,2
Drama|Family,40458,Drama,1
Comedy|Drama|Romance,101912,Comedy,2
Drama,1409004,Drama,1
Action|Family|Sci-Fi,63000,Action,0
Drama,382847,Drama,1
Comedy|Crime,102510,Comedy,2
Drama|Mystery|Romance,466816,Drama,1
Action|Comedy|Thriller,331282,Action,0
Drama|Thriller,104265,Drama,1
Comedy|Family|Sci-Fi,940709,Comedy,2
Action|Fantasy|Sci-Fi,118688,Action,0
Drama,224578,Drama,1
Action|Adventure|Western,60862,Action,0
Action|Drama|Thriller,1528312,Action,0
Drama,19429,Drama,1
Action|Drama,64866,Action,0
Action|Crime|Sci-Fi,93870,Action,0
Drama|Romance,153464,Drama,1
Action|Sci-Fi,1376460,Action,0
Action|Comedy|Crime,282658,Action,0
Action|Crime|Drama,1289406,Action,0
Comedy|Drama|Romance,330243,Comedy,2
Drama|Sci-Fi,91759,Drama,1
Drama,70188,Drama,1
Action|Adventure|Fantasy,1999141,Action,0
Comedy,120210,Comedy,2
Comedy|Drama,219822,Comedy,2
Comedy|Drama,95903,Comedy,2
Action|Sci-Fi,150500,Action,0
Drama|Romance,1270842,Drama,1
Comedy|Fantasy|Horror,81178,Comedy,2
Drama|History|Romance,26008,Drama,1
Action|Drama|Sport,107889,Action,0
Drama,120238,Drama,1
Drama,279037,Drama,1
Action|Drama|Thriller,110061,Action,0
Action|Crime|Drama,99160,Action,0
Action|Sci-Fi|Thriller,465580,Action,0
Comedy,100611,Comedy,2
Drama,90319,Drama,1
Drama|Romance,116722,Drama,1
Comedy|Romance,60424,Comedy,2
Drama|Thriller|War,35659,Drama,1
Action|Crime|Drama,1886493,Action,0
Drama|Comedy,199683,Drama,1
Action|Comedy|Crime,497915,Action,0
Drama|Mystery|Sci-Fi,79770,Drama,1
Drama,71358,Drama,1
Action|Adventure|Drama,425637,Action,0
Drama|Romance,116714,Drama,1
Drama|War,170691,Drama,1
Action|Crime|Drama,758771,Action,0
Action|Adventure|Drama,199680,Action,0
Action|Drama|Thriller,3849692,Action,0
Action|Sci-Fi,103116,Action,0
Comedy|Drama|Romance,96289,Comedy,2
Drama|Mystery|Thriller,120753,Drama,1
Action|War|Drama,51519,Action,0
Action|Adventure|Drama,34405,Action,0
Action|Comedy|Crime,1622547,Action,0
Comedy|Drama|War,475783,Comedy,2
Drama|Sci-Fi,63152,Drama,1
Drama,252684,Drama,1
Action|Crime|Horror,99817,Action,0
Action|Crime|Mystery,108238,Action,0
Comedy|Romance,33804,Comedy,2
Drama,65088,Drama,1
Action|War|Drama,50252,Action,0
Drama|Mystery|Romance,219519,Drama,1
Drama,139951,Drama,1
Comedy|Drama,117091,Comedy,2
Drama|Romance,106678,Drama,1
Comedy|Romance,110099,Comedy,2
Comedy|Drama|Romance,464061,Comedy,2
Comedy|Horror|Sci-Fi,140614,Comedy,2
Drama|Mystery,105790,Drama,1
Action|Thriller,214728,Action,0
Action|Adventure|Romance,88708,Action,0
Drama,66482,Drama,1
Action|Adventure|Western,35744,Action,0
Comedy,105378,Comedy,2
Drama|Music,79822,Drama,1
Comedy|Crime|Drama,422015,Comedy,2
Comedy|Romance|Western,45177,Comedy,2
Drama|Romance,120793,Drama,1
Comedy|Drama|Romance,11960,Comedy,2
Comedy|Crime,336910,Comedy,2
Comedy|Romance,116928,Comedy,2
Drama,4181,Drama,1
Action|Crime|Drama,249378,Action,0
Action|Adventure|Sci-Fi,2369041,Action,0
Comedy|Romance,472205,Comedy,2
Action|Crime|Drama,69792,Action,0
Action|Adventure|Sci-Fi,86443,Action,0
Action|Drama,107750,Action,0
Comedy|Drama|Family,110006,Comedy,2
Drama,49601,Drama,1
Comedy|Drama|Romance,284850,Comedy,2
Comedy|War,65908,Comedy,2
Action|Adventure|Family,790781,Action,0
Comedy|Romance,57329,Comedy,2
Action|Adventure|Horror,50210,Action,0
Drama,84725,Drama,1
Action|Horror|Sci-Fi,1876547,Action,0
Action|Comedy|Crime,118702,Action,0
Drama|War,92281,Drama,1
Drama|Horror,92972,Drama,1
Drama|Family|Western,402348,Drama,1
Comedy|Crime|Drama,171580,Comedy,2
Comedy|Sport,785077,Comedy,2
Comedy,974959,Comedy,2
Action|Drama|Mystery,292506,Action,0
Action|Family|Horror,113187,Action,0
Drama,26262,Drama,1
Action|Drama|Horror,3345472,Action,0
Action|Adventure|Sci-Fi,4627104,Action,0
Action|Adventure|Crime,120179,Action,0
Action|Drama|Family,87538,Action,0
Action|Drama|Horror,816436,Action,0
Comedy,787475,Comedy,2
Drama|Romance,49875,Drama,1
Action|Adventure|Comedy,58203,Action,0
Action|Adventure|Thriller,2317524,Action,0
Action|Comedy|Crime,119695,Action,0
Comedy|Romance,20919,Comedy,2
Drama,70820,Drama,1
Drama|Romance,104237,Drama,1
Action|Adventure|Drama,73373,Action,0
Comedy,60708,Comedy,2
Action|Crime|Romance,455829,Action,0
Drama|History|Romance,238588,Drama,1
Drama,809427,Drama,1
Action|Drama|Romance,273406,Action,0
Action|Comedy|Horror,199148,Action,0
Action|Crime|Thriller,110668,Action,0
Drama|History,79007,Drama,1
Action|Drama|Sci-Fi,1706620,Action,0
Action|Crime|Thriller,73756,Action,0
Action|Comedy|Crime,1258134,Action,0
Drama|Western,106112,Drama,1
Drama|Horror,468820,Drama,1
Drama|Thriller,361862,Drama,1
Comedy,359517,Comedy,2
Action|Drama|Crime,76637,Action,0
Action|Crime|Thriller,113037,Action,0
Drama,79638,Drama,1
Action|Horror,1043585,Action,0
Comedy|Family|Fantasy,109127,Comedy,2
Comedy|Drama|Family,107614,Comedy,2
Drama|Western,67411,Drama,1
Comedy|Western,80097,Comedy,2
Action|Thriller,74962,Action,0
Action|Drama|Western,2140037,Action,0
Drama|Romance,374279,Drama,1
Comedy|Drama,44811,Comedy,2
Drama|History|Musical,70239,Drama,1
Drama|Western,38395,Drama,1
Drama|Mystery|Romance,106926,Drama,1
Drama,808148,Drama,1
Action|Comedy|Crime,89374,Action,0
Action|Biography|Drama,881200,Action,0
Drama|Thriller|War,387914,Drama,1
Drama|Romance,41327,Drama,1
Comedy|Drama|Romance,124298,Comedy,2
Comedy|Drama|Romance,91642,Comedy,2
Comedy|Musical|Romance,40745,Comedy,2
Action|Adventure|Drama,245844,Action,0
Comedy|Drama,103877,Comedy,2
Drama|Romance,817544,Drama,1
Comedy|Drama|Romance,1186370,Comedy,2
Comedy|Family,116823,Comedy,2
Action|Adventure|Comedy,2193265,Action,0
Drama|Mystery|Thriller,338706,Drama,1
Action|Crime|Drama,468569,Action,0
Drama|Fantasy|Music,46374,Drama,1
Action|Thriller,448114,Action,0
Comedy,51739,Comedy,2
Comedy|Drama,257360,Comedy,2
Comedy,14358,Comedy,2
Comedy|Drama|Thriller,67109,Comedy,2
Comedy|Drama,1187044,Comedy,2
Action|Crime|Thriller,88107,Action,0
Comedy|Drama,44170,Comedy,2
Comedy|Fantasy|Romance,113819,Comedy,2
Action|Adventure|Comedy,81499,Action,0
Action,266408,Action,0
Drama|Musical,19959,Drama,1
Action|Adventure|Drama,43288,Action,0
Action|Crime|Thriller,71517,Action,0
Action|Horror|Sci-Fi,780583,Action,0
Drama|Romance,88222,Drama,1
Comedy|Drama|Family,94137,Comedy,2
Drama|History,80491,Drama,1
Action|Comedy|Crime,119664,Action,0
Comedy|Crime|Drama,57334,Comedy,2
Comedy|Drama,138645,Comedy,2
Action|Horror|Romance,92240,Action,0
Comedy|Drama,1339268,Comedy,2
Drama|Family,33729,Drama,1
Action|Crime|Drama,85255,Action,0
Action|Thriller,4151192,Action,0
Comedy|Drama,945356,Comedy,2
Comedy|Drama,61735,Comedy,2
Action|Crime|Drama,97880,Action,0
Drama|Crime,51724,Drama,1
Action|Drama|War,382721,Action,0
Comedy|Drama,202559,Comedy,2
Action|Adventure|Horror,87175,Action,0
Comedy|Drama|Romance,234829,Comedy,2
Comedy|War,81375,Comedy,2
Action|Adventure|Horror,1220634,Action,0
Action|Drama,1990216,Action,0
Comedy|Family|Sport,196106,Comedy,2
Drama,68348,Drama,1
Action|Thriller,99151,Action,0
Comedy|Drama|Romance,65772,Comedy,2
Drama|Romance,22550,Drama,1
Drama|War,24115,Drama,1
Action|Adventure|Drama,200087,Action,0
Action|Adventure|Western,62429,Action,0
Comedy|Crime,42040,Comedy,2
Comedy|Drama,84917,Comedy,2
Drama,463032,Drama,1
Comedy|Drama|Romance,118772,Comedy,2
Action|Thriller|War,462499,Action,0
Drama,257289,Drama,1
Action|Horror|Thriller,372832,Action,0
Action|Comedy|Western,94048,Action,0
Action|Comedy|Thriller,111503,Action,0
Comedy|Romance,28355,Comedy,2
Drama,114626,Drama,1
Action|Adventure|Fantasy,859163,Action,0
Drama|Romance,112130,Drama,1
Action|Comedy|Horror,271367,Action,0
Drama,419887,Drama,1
Drama|Mystery|Romance,112849,Drama,1
Action|Drama,60277,Action,0
Drama|Sport,260924,Drama,1
Drama|Horror|Thriller,259388,Drama,1
Action|Adventure|Comedy,72886,Action,0
Action|Drama,68817,Action,0
Action|Comedy|Crime,250720,Action,0
Action|Adventure|Comedy,117331,Action,0
Action|Adventure,44110,Action,0
Comedy,203427,Comedy,2
Action|Adventure|History,117621,Action,0
Drama|Thriller|War,316824,Drama,1
Comedy,261392,Comedy,2
Action|Comedy|Romance,2091935,Action,0
Action|Crime|Horror,121694,Action,0
Comedy|Drama|Romance,119620,Comedy,2
Comedy|Crime|Drama,366777,Comedy,2
Comedy,153866,Comedy,2
Drama|Romance|Western,106350,Drama,1
Action|Adventure,78856,Action,0
Comedy|Musical|Romance,28373,Comedy,2
Drama|Fantasy|War,55024,Drama,1
Drama,22698,Drama,1
Drama|Fantasy,50976,Drama,1
Drama|Romance,186894,Drama,1
Action|Adventure|Crime,122690,Action,0
Comedy|Romance,234940,Comedy,2
Comedy|Drama|Romance,67185,Comedy,2
Action|Fantasy|Horror,100260,Action,0
Comedy|Drama|Fantasy,439182,Comedy,2
Drama,122371,Drama,1
Action|Adventure|Crime,68742,Action,0
Action|Drama|Thriller,181838,Action,0
Action|Comedy|Thriller,884224,Action,0
Comedy|Family,74103,Comedy,2
Action,1043694,Action,0
Comedy,321440,Comedy,2
Drama|Sport,803029,Drama,1
Action|Adventure|Western,1210819,Action,0
Action|Drama|Thriller,220596,Action,0
Drama|History|Thriller,887912,Drama,1
Drama,1314280,Drama,1
Comedy|Drama|Romance,53877,Comedy,2
Drama,184115,Drama,1
Drama|Thriller|War,45758,Drama,1
Action|Fantasy|Horror,110823,Action,0
Drama|Thriller|War,260991,Drama,1
Action|Thriller,345461,Action,0
Drama,95916,Drama,1
Drama,247613,Drama,1
Comedy,357413,Comedy,2
Action|Sci-Fi|Thriller,452608,Action,0
Drama|Fantasy|Horror,95454,Drama,1
Drama|Fantasy|Horror,161081,Drama,1
Action|Drama|Horror,374324,Action,0
Action|Fantasy|Western,896036,Action,0
Drama|Horror|Mystery,384806,Drama,1
Comedy,49042,Comedy,2
Drama|Music,79924,Drama,1
Comedy|Drama|War,74972,Comedy,2
Drama|Horror|Mystery,108473,Drama,1
Comedy|Fantasy,93418,Comedy,2
Action|Crime|Drama,73792,Action,0
Action|Crime|Drama,118771,Action,0
Drama,66601,Drama,1
Comedy|Drama|Music,1132193,Comedy,2
Drama,168446,Drama,1
Action|Adventure,52365,Action,0
Drama|History|Romance,109454,Drama,1
Action|Western,110207,Action,0
Drama,63185,Drama,1
Comedy|Family|Fantasy,413099,Comedy,2
Comedy|Drama,944114,Comedy,2
Comedy|Fantasy,93240,Comedy,2
Drama|Romance|War,46806,Drama,1
Action|Drama|War,4616014,Action,0
Action|Horror|Sci-Fi,370032,Action,0
Action|Comedy|Crime,72895,Action,0
Drama|Sci-Fi|Thriller,463850,Drama,1
Comedy|Romance|Sport,814130,Comedy,2
Drama,117994,Drama,1
Action|Comedy|Crime,95977,Action,0
Comedy|Family|Fantasy,486583,Comedy,2
Action|Drama|War,98328,Action,0
Action|Drama|Thriller,1571243,Action,0
Comedy|Drama|Musical,64782,Comedy,2
Drama|Fantasy|Music,342882,Drama,1
Comedy|Family,110989,Comedy,2
Action|Crime|Thriller,1345525,Action,0
Drama,115530,Drama,1
Drama|Thriller,116293,Drama,1
Drama|History|Romance,26725,Drama,1
Action|Sci-Fi,112998,Action,0
Action|Crime|Drama,82250,Action,0
Comedy|Crime|Mystery,85384,Comedy,2
Comedy|Fantasy,119528,Comedy,2
Action|Comedy|Crime,456413,Action,0
Drama,27118,Drama,1
Comedy|Musical,65125,Comedy,2
Comedy|Drama,166175,Comedy,2
Action|Crime|Drama,2917388,Action,0
Drama|Film-Noir|Thriller,34922,Drama,1
Drama,268696,Drama,1
Drama,124115,Drama,1
Comedy|Mystery,68655,Comedy,2
Action|Adventure|Fantasy,1981115,Action,0
Drama|Mystery|Thriller,326965,Drama,1
Drama|Romance,459666,Drama,1
Action|Crime|Drama,23427,Action,0
Drama,56541,Drama,1
Comedy|Drama|Family,96101,Comedy,2
Comedy|Romance,33533,Comedy,2
Drama,201631,Drama,1
Comedy|Drama|Romance,117057,Comedy,2
Comedy|Fantasy|Horror,79453,Comedy,2
Comedy|Romance,58324,Comedy,2
Drama|Mystery,75995,Drama,1
Action|Drama|Fantasy,1071804,Action,0
Action|Adventure|Sci-Fi,2139851,Action,0
Comedy|War,43129,Comedy,2
Comedy,46436,Comedy,2
Comedy,74597,Comedy,2
Comedy|Drama,119670,Comedy,2
Drama|Mystery|Thriller,368563,Drama,1
Drama,67893,Drama,1
Drama|War,108211,Drama,1
Comedy|Drama,376006,Comedy,2
Action|Adventure|Drama,837106,Action,0
Drama|Fantasy|Thriller,772181,Drama,1
Comedy|Drama,780180,Comedy,2
Comedy|Drama,111732,Comedy,2
Comedy|Family|Fantasy,841032,Comedy,2
Drama,104663,Drama,1
Action|Crime|Drama,3390572,Action,0
Drama|Mystery|Thriller,1360860,Drama,1
Comedy|Crime|Fantasy,81269,Comedy,2
Action|Drama|Sci-Fi,1535108,Action,0
Action|Comedy|Crime,71521,Action,0
Action|Fantasy|Romance,110027,Action,0
Drama|Romance|War,50882,Drama,1
Drama|Romance|Thriller,87100,Drama,1
Drama|Music,87337,Drama,1
Drama|Horror,244870,Drama,1
Action|Crime|Drama,70332,Action,0
Comedy,93748,Comedy,2
Action|Drama|History,1403130,Action,0
Drama,79672,Drama,1
Action|Drama|Sport,83284,Action,0
Comedy|Crime|Drama,88680,Comedy,2
Comedy,464907,Comedy,2
Comedy|Drama,74963,Comedy,2
Action|Crime|Drama,93605,Action,0
Comedy,92048,Comedy,2
Action|Crime|Drama,107969,Action,0
Action|Sci-Fi,3630556,Action,0
Action|Crime|Drama,2101341,Action,0
Action|Comedy,94037,Action,0
Drama|Fantasy|Musical,68909,Drama,1
Drama|Sport,56194,Drama,1
Action|Drama,80905,Action,0
Drama|Romance,996948,Drama,1
Comedy|Drama,413466,Comedy,2
Comedy|Mystery,98645,Comedy,2
Comedy|Drama,122515,Comedy,2
Comedy,90966,Comedy,2
Comedy,75376,Comedy,2
Action|Adventure|Drama,34646,Action,0
Comedy|Drama,163745,Comedy,2
Action|Adventure|Fantasy,146316,Action,0
Action|Crime|Drama,117169,Action,0
Action|Drama,1907639,Action,0
Comedy|Horror,106308,Comedy,2
Comedy|Drama|Romance,23955,Comedy,2
Comedy|Crime|Drama,55205,Comedy,2
Drama,1087527,Drama,1
Action|Adventure|Comedy,2170369,Action,0
Drama,165857,Drama,1
Action|Adventure|Horror,318081,Action,0
Drama|Romance,33836,Drama,1
Comedy|Crime,160611,Comedy,2
Drama,109020,Drama,1
Comedy|Family,155753,Comedy,2
Comedy|Romance,887719,Comedy,2
Drama,118762,Drama,1
Drama|Crime|Thriller,102432,Drama,1
Action|Drama|Thriller,1891755,Action,0
Comedy|Crime|Horror,255067,Comedy,2
Drama,56537,Drama,1
Comedy|Fantasy|Horror,57449,Comedy,2
Drama|History,116410,Drama,1
Drama,21571,Drama,1
Drama|Romance,775543,Drama,1
Action|Drama|Romance,71788,Action,0
Action|Adventure|Drama,50356,Action,0
Action|Comedy|Crime,92501,Action,0
Drama|Romance,22958,Drama,1
Drama|Romance,268995,Drama,1
Action|Crime|Drama,118972,Action,0
Comedy|Crime,63094,Comedy,2
Action|Adventure|Sci-Fi,78938,Action,0
Drama|Thriller,79271,Drama,1
Comedy|Romance,24124,Comedy,2
Action|Sci-Fi,186654,Action,0
Drama,1002539,Drama,1
Drama,109066,Drama,1
Drama|Thriller,255589,Drama,1
Drama,1112756,Drama,1
Drama,107426,Drama,1
Comedy|Family|Fantasy,322330,Comedy,2
Action|Thriller,345461,Action,0
Comedy|Drama,99018,Comedy,2
Comedy|Mystery|Thriller,464096,Comedy,2
Comedy|Music|Romance,89208,Comedy,2
Action|Drama|Romance,1821317,Action,0
Action|Adventure|Fantasy,93507,Action,0
Comedy|Horror|Thriller,81184,Comedy,2
Comedy|Crime,265713,Comedy,2
Drama|War,65782,Drama,1
Comedy|Romance,36174,Comedy,2
Comedy|Romance|Sport,419984,Comedy,2
Action|Thriller,371775,Action,0
Comedy|Drama,116650,Comedy,2
Comedy|Romance,141105,Comedy,2
Comedy|Drama|Romance,119778,Comedy,2
Action|Drama|Thriller,277944,Action,0
Action|Horror,3397948,Action,0
Drama|Romance,87821,Drama,1
Comedy|Crime,61204,Comedy,2
Action|Crime|Thriller,157124,Action,0
Comedy|Romance,18183,Comedy,2
Drama|Romance|Thriller,1361825,Drama,1
Action|Thriller,119874,Action,0
Action|Drama,819895,Action,0
Action|Biography|Drama,97499,Action,0
Action|Comedy,90342,Action,0
Drama|Fantasy,81414,Drama,1
Action|Horror|Sci-Fi,4094724,Action,0
Action|Crime|Drama,1735862,Action,0
Action|Crime|Thriller,1864461,Action,0
Action,440067,Action,0
Drama|Western,74906,Drama,1
Drama,1183923,Drama,1
Action,191445,Action,0
Action|Sci-Fi,49169,Action,0
Comedy|Musical|Romance,43633,Comedy,2
Drama,134108,Drama,1
Comedy,83163,Comedy,2
Action|Comedy,111512,Action,0
Comedy|Drama,292542,Comedy,2
Drama|Mystery|Thriller,120662,Drama,1
Comedy|Drama|Romance,109424,Comedy,2
Comedy|Horror,106402,Comedy,2
Drama,119844,Drama,1
Action|Crime|Drama,82332,Action,0
Comedy|Drama,106685,Comedy,2
Comedy|Drama,118064,Comedy,2
Drama,70644,Drama,1
Drama,8879,Drama,1
Comedy|Drama,22485,Comedy,2
Action|Adventure|Thriller,816527,Action,0
Drama|Comedy,59015,Drama,1
Drama|Romance|Thriller,92656,Drama,1
Comedy|Fantasy|Romance,99012,Comedy,2
Comedy|Drama,407246,Comedy,2
Comedy|Drama,240149,Comedy,2
Comedy|Drama,76252,Comedy,2
Comedy|Documentary|Drama,210130,Comedy,2
Comedy|Drama,120202,Comedy,2
Comedy,1407050,Comedy,2
Drama|Music|War,260414,Drama,1
Drama,949489,Drama,1
Drama|Romance,50105,Drama,1
Drama,1284591,Drama,1
Comedy|Drama,314524,Comedy,2
Comedy|Drama|Romance,92149,Comedy,2
Drama|Romance,114307,Drama,1
Comedy|Romance,220157,Comedy,2
Action|Crime|Drama,2198241,Action,0
Drama|Romance,137079,Drama,1
Drama|History|Thriller,267626,Drama,1
Comedy|Drama|History,116860,Comedy,2
Drama,70115,Drama,1
Action|Comedy|Crime,2967224,Action,0
Comedy|Drama,318761,Comedy,2
Comedy|Drama|Romance,110091,Comedy,2
Comedy|Crime|Romance,23622,Comedy,2
Drama,109368,Drama,1
Action|Comedy|Crime,119699,Action,0
Action|Crime|Horror,94651,Action,0
Action|Adventure|Comedy,91621,Action,0
Comedy,66563,Comedy,2
Drama,101844,Drama,1
Comedy|Drama,94746,Comedy,2
Drama|Romance|Thriller,870195,Drama,1
Comedy|Drama|Fantasy,117038,Comedy,2
Drama,296492,Drama,1
Drama,424273,Drama,1
Comedy|Drama,107443,Comedy,2
Comedy|Family|Romance,1414382,Comedy,2
Drama,109340,Drama,1
Drama|War,175680,Drama,1
Drama|Romance,380366,Drama,1
Comedy|Drama|Romance,119453,Comedy,2
Action|Adventure|Comedy,85601,Action,0
Comedy|Horror,66740,Comedy,2
Drama|Sport,68575,Drama,1
Drama,82970,Drama,1
Action|Adventure|Crime,114622,Action,0
Action|Comedy,84310,Action,0
Drama,46438,Drama,1
Action|Drama|War,341384,Action,0
Drama|Musical|Romance,758053,Drama,1
Action|Drama|War,1486193,Action,0
Comedy|Drama|Romance,58571,Comedy,2
Action|Crime|Thriller,323531,Action,0
Action|Crime|Drama,102685,Action,0
Comedy|Crime|Thriller,115994,Comedy,2
Drama|History|Romance,27075,Drama,1
Drama|War,49652,Drama,1
Comedy|Romance,116934,Comedy,2
Action|Horror|Sci-Fi,5340882,Action,0
Comedy,93857,Comedy,2
Drama,47682,Drama,1
Drama|Sci-Fi,61065,Drama,1
Comedy|Drama|Horror,468492,Comedy,2
Action|Comedy,87481,Action,0
Comedy|Drama|Music,319829,Comedy,2
Drama|Romance|Western,48233,Drama,1
Action|Sci-Fi|Thriller,1971325,Action,0
Comedy|Musical|Drama,342167,Comedy,2
Action|Sci-Fi,109515,Action,0
Drama|Mystery|Thriller,142688,Drama,1
Comedy|Drama,118866,Comedy,2
Comedy,102558,Comedy,2
Drama,469913,Drama,1
Comedy|Drama|Fantasy,39420,Comedy,2
Drama|Thriller,118735,Drama,1
Drama|Fantasy|Mystery,810988,Drama,1
Action|Crime|Drama,119656,Action,0
Action|Comedy|Family,1663187,Action,0
Action|Thriller,99312,Action,0
Drama|War,34694,Drama,1
Comedy|Romance,28597,Comedy,2
Action|Adventure|Sci-Fi,1288403,Action,0
Drama|Music,210299,Drama,1
Comedy,159696,Comedy,2
Action|Adventure|Drama,203672,Action,0
Action|Crime|Drama,1580426,Action,0
Comedy|Drama|Romance,211387,Comedy,2
Action|Adventure|Crime,457875,Action,0
Comedy,338466,Comedy,2
Drama|War,63611,Drama,1
Comedy|Drama,372359,Comedy,2
Comedy|Drama|Romance,344273,Comedy,2
Drama|Family,298228,Drama,1
Drama|War,34923,Drama,1
Drama,283387,Drama,1
Action|Crime|Drama,374345,Action,0
Comedy|Drama|Music,115951,Comedy,2
Drama,114134,Drama,1
Comedy,977646,Comedy,2
Action|Comedy|Horror,1068958,Action,0
Drama,775417,Drama,1
Drama|Romance,105885,Drama,1
Drama|History,792966,Drama,1
Action|Adventure,3598222,Action,0
Action|Drama,113438,Action,0
Action|Crime|Thriller,91828,Action,0
Action|Crime|Drama,2368619,Action,0
Comedy|Horror,102690,Comedy,2
Drama,112570,Drama,1
Action|Drama|History,1905010,Action,0
Action|Drama|Thriller,176943,Action,0
Drama|Romance,258761,Drama,1
Drama,103976,Drama,1
Action|Horror|War,417072,Action,0
Drama|Romance|War,115832,Drama,1
