Genre,imdbId
Comedy,285462
Drama|Horror|Sci-Fi,285531
Animation|Adventure|Family,323642
Comedy|Romance,264150
Comedy|Music,283323
Comedy|Romance,28597
Drama,60164
Horror|Mystery|Thriller,74287
Drama,61834
Drama|Romance,37630
Family|Western,36182
Drama|History,46247
Action|Drama|Sport,105824
Comedy|Drama,318025
Action|Crime|Drama,264395
Action|Adventure|Sci-Fi,298814
Comedy,325537
Comedy|Drama|Family,286788
Crime|Drama|Romance,283897
Drama|Romance,316188
Documentary,334416
Drama|Fantasy,100998
Comedy|Drama|Romance,70460
Crime|Drama,116261
Drama|Film-Noir|Mystery,42593
Crime|Mystery|Romance,98093
Drama|Romance,94020
Action|Adventure|Romance,40946
Comedy|Drama|Mystery,80139
Documentary|Biography,314062
Action|Crime|Drama,281820
Action|Crime|Drama,266465
Crime|Thriller,183649
Drama,277622
Animation|Action|Crime,275277
Comedy|Documentary,337996
Crime|Drama,304328
Comedy|Drama|Romance,311519
Comedy,305224
Crime|Drama|Romance,280477
Documentary|Family,297144
Horror,251736
Crime|Drama,300140
Drama,329355
Drama|Romance,245573
Action|Comedy|Fantasy,245803
Comedy|Romance,323572
Comedy|Music,310281
Adventure|Comedy|Drama,311289
Comedy|Crime,328099
Documentary,301727
Action|Comedy|Crime,236027
Crime|Drama|Thriller,67800
Horror|Sci-Fi,50177
Sci-Fi|Thriller,66769
Comedy|Horror|Sci-Fi,109327
Drama|Sci-Fi,60390
Documentary|Music,327920
Drama,70212
Comedy|Crime|Romance,91396
Comedy|Drama,107523
Comedy|Drama,95613
Adventure|Biography|Drama,250371
Comedy,89838
Comedy,100611
Comedy|Crime,108442
Comedy|Sport,92214
Adventure|Family|Fantasy,78504
Action|Comedy|Adventure,55832
Comedy|Music|Romance,102411
Comedy|Drama|Romance,102465
Comedy,102849
Drama|Romance,100691
Crime|Thriller,310910
Mystery|Thriller,309698
Comedy|Drama|Romance,311110
Documentary,360916
Crime|Drama|Thriller,164003
Documentary,342275
Drama|Music|Romance,332605
Drama,252684
Crime|Drama,274711
Documentary|Comedy|Thriller,334405
Adventure|Comedy|Family,306841
Action|Adventure|Fantasy,290334
Drama,290145
Drama|Thriller|Crime,118926
Drama,317226
Crime|Drama|Thriller,285861
Comedy|Family,317303
Crime|Drama|Thriller,301414
Documentary|Music,308672
Comedy|Drama|Romance,308878
Comedy|Drama|Romance,250067
Drama|Romance,314871
Comedy|Romance,237993
Drama|Music|Musical,88915
Drama|Fantasy|Musical,90585
Drama|Music,86946
Comedy|Drama|Musical,86999
Comedy|Drama|Music,86998
Animation|Adventure|Family,92067
Drama,290664
Drama,99969
Comedy|Music,81433
Drama|Romance,57917
Comedy|Musical,50631
Biography|Drama|Western,50468
Comedy|Musical|Romance,49314
Comedy|Musical|Romance,45963
Action|Sci-Fi,234215
Comedy|Horror|Musical,293113
Comedy|Romance,309530
Documentary,281724
Comedy|Crime,206762
Comedy|Drama|Romance,283900
Animation|Action|Adventure,347791
Comedy|Drama|Fantasy,315327
Action|Comedy|Thriller,314786
Documentary|Music,304081
Drama,286516
Animation|Adventure|Comedy,266543
Action|Crime|Thriller,317740
Horror,295700
Documentary|Biography,342172
Drama,327201
Drama|Music,332639
Action|Crime|Thriller,322259
Drama|Crime|Romance,263671
Drama|Family,298228
Western,60748
Action|Comedy|Crime,101020
Biography|Drama|History,120001
Comedy|Musical|Romance,50972
Comedy|Family,69291
Adventure|Drama|Western,66049
Drama|Mystery|Romance,126735
Western,66831
Action|Horror|Sci-Fi,69895
Horror|Thriller,56983
Comedy,27552
Action|Adventure|Drama,67334
Crime|Documentary,307197
Adventure|Western|Romance,66301
Adventure|Comedy|Romance,178022
Drama,63663
Comedy|Drama,44000
Adventure|Family,43067
Horror,100827
Comedy|Romance,61170
Comedy|Documentary,71143
Action|Adventure|Romance,44413
Comedy|Drama|Romance,74281
Comedy|Romance,54759
Comedy|Western,31225
Comedy|Western|Drama,79100
Animation|Comedy|Family,57093
Comedy|Drama|Fantasy,93267
War|Drama,59358
Action|Drama|Thriller,104743
Drama,100200
Action|Adventure|Drama,50763
Drama|Romance|Western,60884
Drama|War|Western,59711
Comedy|Drama|Romance,105481
Comedy|Crime,102603
Comedy|Drama|Fantasy,120142
Romance|Western,48055
Family|Drama,66279
Adventure|Romance|War,65134
Action|Drama|Western,43137
Documentary|Music,86643
Drama|Romance|War,47860
Comedy|Drama|Family,56956
Documentary|Music,19760
Action|Adventure|Drama,37954
Drama|War,43887
Biography|Drama,108330
Action|Adventure|Drama,38279
War|Drama,57811
Drama|War|Action,48966
Comedy|Drama|Thriller,101410
Action|Drama|History,64072
Comedy|Drama|Romance,103791
Adventure|Western|Romance,20691
Adventure|Film-Noir|Romance,38417
Action|Western|Adventure,54757
Western,60355
Adventure|Drama,59183
Drama|Romance,53841
Action|Adventure|Drama,50490
Action|Comedy|Crime,68718
Drama,51878
Documentary,25456
Crime|Drama|Thriller,100211
Comedy|Romance|Western,54127
Thriller,64861
Action|Drama|History,54310
Action|Drama|Romance,60177
Biography|Drama|War,43461
Drama|Mystery|Thriller,57427
Drama|Romance|Western,54428
Western,65150
Documentary,150338
Comedy|Family,119215
Comedy|Drama|Fantasy,76240
Drama|Romance,102456
Crime|Drama,39739
Crime|Drama|Romance,105483
Drama|Western,69834
Biography|Western,65547
Thriller,89009
Drama|Romance,97261
Thriller|Drama,91164
Drama|War,117959
Comedy,100301
Crime|Drama|Mystery,102900
Biography|Drama,36377
Comedy|Drama|Romance,68853
Comedy|Sci-Fi,100670
Comedy|Musical|Romance,62362
Comedy|Drama,100924
Comedy,329028
Comedy|Musical|Romance,339034
Action|Comedy|Crime,329717
Animation|Adventure|Comedy,337711
Action|Comedy|Crime,280490
Drama|Romance,301390
Comedy|Romance,293116
Comedy|Romance,293452
Drama|Family,298050
Action|Adventure|Drama,253335
Crime|Drama,308671
Comedy|Romance,318283
Drama,302889
Crime|Mystery|Thriller,55972
Drama,118239
Drama|History|War,60814
Drama|War,67458
Drama|History|Romance,12532
Horror,70634
Comedy|Romance,209368
Drama|Horror|Sci-Fi,289043
Action|Adventure|Comedy,305357
Crime|Drama|Romance,302309
Horror|Comedy,106792
Action|Crime|Drama,286635
Comedy|Romance,175777
Drama|Romance|Thriller,241223
Drama|Romance,71141
Drama,106447
Biography|Drama|Family,79368
Adventure,57259
Comedy|Drama|Romance,31602
Drama|Horror,56415
Crime|Drama|Film-Noir,29808
Biography|Drama|History,48947
Biography|Drama|Sport,103747
Action|Drama|Thriller,99587
Comedy|Crime,76059
Action|Adventure|Drama,45966
Comedy|Romance|Sport,79510
Comedy|Romance,58324
Comedy|Romance|Sport,104926
Comedy|Drama|Romance,54198
Drama|Thriller,93660
Drama,101991
Action|Adventure|Comedy,45125
Comedy|History,66402
Comedy,58621
Drama|Thriller,74811
Crime|Drama|History,107146
Comedy|Drama,69449
Comedy,69495
Action|Sci-Fi,286716
Comedy,333780
Animation|Adventure|Comedy,165982
Action|Adventure|Sci-Fi,181852
Crime|Drama|Mystery,324133
Action|Adventure|Fantasy,325980
Biography|Crime|Drama,317887
Action|Adventure|Fantasy,311429
Drama|War|Comedy,308476
Drama,283387
Comedy|Drama|Romance,291538
Drama|Romance,300015
Comedy|Drama|Romance,251777
Drama|Fantasy,322659
Action|Comedy|Crime,172156
Comedy|Drama|Romance,319524
Action|Adventure|Comedy,274166
Comedy|Drama|Romance,284850
Crime|Drama|Thriller,301199
Drama|Romance,322725
Comedy|Music|Drama,280696
Thriller|Crime|Drama,233418
Romance|Drama,316829
Adventure|Comedy|Drama,113533
Comedy|Drama|Family,101635
Comedy|Family|Sport,110364
Action|Comedy|Crime,100053
Comedy,53084
Drama|Family,57523
Comedy|Drama|Music,319829
Action|Adventure|Fantasy,325703
Drama|History|Sport,329575
Action|Adventure|Comedy,338459
Comedy|Crime|Drama,252299
Comedy|Musical|Drama,342167
Comedy,278487
Adventure|Comedy|Crime,314170
Comedy|Drama,319769
Comedy|Crime,286947
Comedy|Romance,68240
Action|Sci-Fi|Thriller,101831
Action|Drama|Crime,74564
Action|Drama|Thriller,71706
Action|Sport,102202
Comedy|Romance,58265
Comedy,55256
Comedy|Romance|Drama,275915
Adventure|Comedy|Crime,66249
Action|Adventure|Comedy,89901
Action|Sci-Fi|Sport,94764
Adventure|Comedy|Crime,61177
Action|Drama|Crime,70915
Comedy|Romance,328828
Comedy|Crime|Romance,299930
Crime|Drama|Romance,283883
Comedy|Drama,369295
Comedy|Musical|Romance,325352
Drama,318411
Drama,314630
Comedy|Family|Fantasy,322330
Drama,298126
Action|Adventure|Crime,257076
Drama|Romance|Comedy,306734
Action|Sci-Fi,310149
Documentary|Sport,308508
Drama,54599
Comedy,107492
Comedy,90727
Comedy|Horror,94793
Crime|Drama|Film-Noir,39335
Comedy|Drama|Fantasy,61132
Drama,73345
Drama,257019
Drama|Family|Western,41792
Comedy|Drama,112628
Biography|Drama|History,58715
Crime|Drama|Romance,64437
Drama,45274
Documentary|Crime|Mystery,103888
Drama|Sci-Fi|Thriller,69946
Comedy|Crime,99819
Action|Horror|Thriller,329101
Adventure|Comedy|Sport,338077
Drama|Romance|Western,316356
Action|Comedy|Sport,286112
Comedy|Drama|Romance,263757
Biography|Comedy|Drama,305206
Documentary,309326
Comedy|Drama|Romance,280523
Comedy|Romance|Drama,285879
Action|Adventure|Comedy,313911
Adventure|Comedy|Family,109369
Comedy,106536
Comedy|Drama|Romance,115865
Comedy|Romance|Sport,87425
Crime|Fantasy|Horror,45888
Biography|Drama|War,51776
Comedy|Horror|Sci-Fi,107504
Horror,86036
Adventure|Drama,110891
Drama|Horror|Mystery,93840
Drama|Romance,98160
Comedy|Drama|Romance,90103
Action|Drama|Romance,92085
Comedy|Romance,86525
Horror|Thriller,62467
Drama,108557
Drama|Romance|War,216625
Action|Comedy|Crime,102915
Drama,46438
Drama|Romance,91830
Crime|Drama|Sci-Fi,66434
Drama|Music|Romance,62430
Drama|Music,303313
Drama|Musical|Romance,245837
Drama,54412
Comedy|Crime,41546
Crime|Drama,280438
Western,68768
Horror,85780
Adventure|Family|Sci-Fi,57215
Action|Family|Sci-Fi,50251
Sci-Fi|Horror,51381
Adventure|Horror|Sci-Fi,45546
Comedy|Romance,78721
Comedy|Horror,100814
Drama|Music|Musical,40725
Documentary,218433
Comedy|Crime|Romance,57413
Comedy|Crime,75066
Action|Adventure|Thriller,88944
Horror|Romance,79073
Comedy,68361
Documentary|History,120472
Drama|History|Romance,235060
Drama,44741
Comedy,287969
Biography|Drama,99040
Documentary|War,309061
Comedy|Drama|War,101025
Documentary|War,311356
Drama,258242
Documentary|History,104504
Documentary|Music,114176
Drama|Romance|Sci-Fi,99731
Documentary|Comedy,308808
Documentary,264802
Adventure|Drama|Romance,120584
Drama|Romance|War,150433
Drama|Romance,116308
Drama,67445
Comedy|Music,266747
Action|Comedy|Fantasy,288045
Comedy|Romance,270980
Comedy|Drama|Family,286476
Drama|Romance|Comedy,357470
Crime|Drama,284491
Drama|Romance|Western,243232
Documentary|Sport,271211
Documentary,293685
Comedy|Drama,324158
Horror,301470
Romance|Comedy|Drama,303785
Drama|Thriller|Crime,326806
Comedy|Romance,317950
Comedy|Drama|Romance,301684
Comedy|Drama|Musical,301524
Drama,365960
Comedy,325258
Horror|Mystery|Thriller,304711
Crime|Drama,264689
Biography|Crime|Drama,320244
Drama|Music|War,260414
Comedy|Horror,303816
Comedy|Crime|Drama,325805
Action|Thriller,285823
Comedy|Drama|Romance,246592
Drama,335266
Comedy|Drama,325761
Animation|Drama|Fantasy,291350
Action|Adventure|Comedy,300620
Horror,103957
Drama|Romance,71385
Drama|Comedy,177749
Action|Comedy|Mystery,89222
Drama|Music,87384
Action|Comedy|Crime,104647
Action|Adventure|Biography,103285
Action|Adventure|Biography,105839
Action|Adventure|Biography,108592
Comedy|Crime|Drama,70510
Adventure|Comedy|Fantasy,78239
Drama|Music|Romance,257215
Thriller,63671
Adventure|Drama|Thriller,56632
Drama|Romance,86992
Action|Drama,77369
Horror|Thriller,88993
Adventure|Comedy|Musical,64418
Comedy|Drama,283422
Comedy|Romance|Sci-Fi,104850
Drama|Music|Romance,79826
Mystery|Thriller,67727
Comedy,293624
Drama|Romance,46366
Comedy|Musical|War,42209
Adventure|Comedy|Family,101455
Crime|Horror|Sci-Fi,75930
Fantasy|Horror|Thriller,97557
Action|Adventure|Family,34928
Comedy|Horror,89730
Comedy,100608
Horror,75261
Adventure|Comedy|Drama,53571
Horror|Sci-Fi,78908
Adventure|Drama|Family,29440
Comedy|Romance,313792
Mystery|Thriller,331468
Comedy|Drama|Music,191133
Comedy|Drama|Family,327137
Action|Fantasy|Thriller,320691
Comedy|Fantasy|Horror,281686
Drama,303830
Thriller|Drama|Mystery,284034
Documentary|Drama,289176
Crime|Horror|Mystery,286594
Drama,310154
Documentary|History,373389
Drama|Romance|War,334754
Comedy,266489
Action|Adventure|Comedy,327850
Comedy|Drama|Romance,328589
Crime|Drama|Thriller,204933
Comedy|Drama|Family,300069
Biography|Drama|History,309820
Comedy|Drama|Romance,330602
Drama|Romance,314412
Comedy|Crime|Mystery,362511
Documentary|Family,318202
Animation|Comedy|Drama,286244
Horror|Sci-Fi|Thriller,86541
Documentary,284262
Adventure|Drama|Musical,282674
Drama|War,55031
Drama,100470
Comedy|Drama|Romance,78199
Documentary|Biography,103882
Comedy|Crime|Drama,71688
Comedy|Music,97728
Comedy|Drama,31885
Documentary|Music,75244
Comedy|Drama|Musical,47472
Drama,89424
Biography|Drama|History,74119
Comedy|Drama|Romance,109129
Drama|Mystery|Romance,115561
Action|Drama|Fantasy,267287
Comedy|Drama|Music,92603
Comedy|Drama|History,120125
Comedy|Drama|Family,103786
Comedy|Family|Romance,106375
Action|Thriller,90735
Crime|Drama,101507
Biography|Crime|Drama,101516
Comedy|Crime|Family,74256
Adventure|Drama|Sport,101524
Action|Crime|Thriller,90859
Comedy|Crime|Horror,255067
Crime|Drama|Mystery,104006
Horror|Mystery,87909
Comedy|Crime|Horror,88967
Action|Crime|Thriller,112750
Action|Crime|Drama,251433
Comedy|Fantasy|Musical,85959
Action|Adventure|War,65207
Mystery|Thriller,88272
Drama|Thriller,102945
Comedy,110759
Action|Comedy|Crime,100514
Comedy|Family|Mystery,59221
Action|Comedy|Crime,87062
Comedy|Drama|Thriller,89346
Comedy,94138
Adventure|Drama,100928
Drama|War,91251
Comedy|Crime,102749
Drama|Fantasy|Horror,210070
Comedy|Drama|War,79576
Drama|Romance|Western,106350
Crime|Drama|Thriller,105691
Biography|Crime|Drama,105291
Comedy|Family|Sci-Fi,62190
Comedy|Western,63591
Comedy,110169
Drama,88318
Comedy|Mystery,104376
Film-Noir|Thriller,45205
Comedy|Drama,215516
Drama|Romance,102768
Comedy|Drama,163745
Comedy|Fantasy,108569
Horror|Sci-Fi,82000
Sci-Fi,53593
Comedy|Drama|Romance,31593
Crime|Drama,177068
Comedy|Drama,311941
Comedy|Drama|Mystery,67217
Drama|Comedy,101371
Drama|Horror,68732
Drama|Thriller,83906
Drama|Thriller,110722
Biography|Drama,99242
Comedy|Crime|Drama,94169
Comedy|Drama,108320
Horror|Sci-Fi,76271
Drama|Family|Fantasy,66344
Comedy|Drama|Romance,104695
Drama|Romance,104321
Biography|Crime|Drama,61809
Comedy,92717
Drama|Thriller,58962
Biography|Crime|Drama,216578
Biography|Drama|Musical,35575
Animation|Action|Adventure,107692
Drama|Thriller,56291
Comedy|Drama|Fantasy,33532
Crime|Drama,102460
Drama|Romance,284478
Crime|Drama|Mystery,313443
Comedy|Family|Music,332379
Documentary|Music,380275
Drama,314039
Comedy|Crime,336910
Comedy|Drama,340377
Crime|Drama|Mystery,335563
Documentary|Crime,340468
Crime|Drama|Mystery,327056
Comedy|Drama|Family,326900
Action|Adventure|Horror,317676
Comedy|Crime|Romance,138524
Action|Crime|Thriller,266697
Comedy|Drama|Romance,342300
Drama,322289
Comedy|Romance,339071
Drama,287364
Drama|Thriller,313542
Horror,324216
Comedy|Drama,311648
Action|Adventure|Sci-Fi,339579
Biography|Drama|Romance,325055
Biography|Crime|Drama,312549
Mystery|Thriller,199626
Adventure|Drama|Romance,294357
Biography|Drama|Sport,316465
Comedy,306047
Animation|Adventure|Comedy,328880
Crime|Drama|Thriller,363589
Drama|Romance,251110
Comedy|Crime|Musical,314676
Action|Comedy|Crime,64505
Horror|Mystery|Sci-Fi,87464
Drama,338290
Documentary|History|War,90015
Comedy|Drama|Musical,219374
Crime|Drama,313670
Adventure|Comedy|Sci-Fi,92532
Action|Drama|Thriller,75765
Drama|Crime|Thriller,102432
Adventure|Comedy|Drama,165832
Crime|Drama|Thriller,74802
Drama|Mystery|Thriller,105480
Crime|Drama,90151
Comedy|Crime,110044
Horror|Sci-Fi,50197
Drama|Horror|Thriller,325655
Horror,71276
Biography|Drama|Music,38661
Comedy|Musical|Romance,34409
Horror,71519
Comedy|Drama,119935
Crime|Drama|Romance,99250
Adventure|Drama|Fantasy,56211
Drama,95916
Drama,48956
Drama|Western,67204
Crime|Drama|Thriller,65531
Drama,75902
Crime|Thriller|Mystery,35318
Crime|Mystery|Romance,36348
Mystery,36349
Comedy|Romance,49777
Drama|Romance|Thriller,308383
Comedy,322023
Comedy|Crime,261652
Documentary|Crime,368745
Comedy,339607
Drama|History,323944
Thriller,271809
Action|Sci-Fi,242653
Documentary,363510
Comedy|Family|Fantasy,319343
Musical|Romance,265803
Documentary|Action|Adventure,379713
Romance|Drama,155722
Drama|Horror,337961
Documentary,380473
Comedy|Drama|Romance,314331
Drama,330247
Comedy|Family|Romance,101862
Documentary|Biography,373175
Animation|Action|Adventure,318155
Action|Adventure|Drama,311113
Documentary|Biography|Music,343121
Comedy|Drama|Mystery,321442
Adventure|Thriller|Western,338188
Adventure|Comedy|Family,312528
Horror|Mystery|Thriller,348836
Crime|Drama|Thriller,315733
Comedy|Crime|Drama,338135
Drama,169624
Drama|Romance,333764
Comedy|Crime|Drama,307987
Comedy|Family|Fantasy,338094
Action|Adventure|Sci-Fi,300556
Animation|Comedy,97839
Drama|Romance,104237
Documentary,334029
Documentary,293088
Biography|Crime|Drama,88987
Documentary,312848
Action|Crime|Fantasy,99365
Fantasy|Horror,37635
Action|Horror|Sci-Fi,109575
Sci-Fi,85426
Comedy|Romance,50307
Drama|Thriller,101829
Drama,118125
Drama|Thriller,104265
Comedy|Crime,99615
Crime|Drama|Horror,119167
Horror,69341
Action|Crime|Drama,102526
Comedy|Drama,102943
Sci-Fi|Thriller,86567
Comedy|Family,56255
Drama|Fantasy,48452
Drama|War,43686
Drama|Romance,36969
Drama|History|Romance,27075
Biography|Drama|History,19254
Adventure|Drama|Romance,16641
Fantasy|Horror|Mystery,10323
Drama|Romance,9968
Crime|Drama|Mystery,85615
Adventure|Crime|Drama,79240
Adventure|Drama,87365
Comedy|Drama,109951
Comedy|Drama,91167
Action|Comedy|Crime,102004
Adventure|Family|Fantasy,65832
Action|Adventure|Fantasy,102034
Biography|Crime|Drama,104427
Drama,107148
Comedy|Romance,104452
Action|Adventure|Comedy,102070
Horror|Sci-Fi,77745
Drama,100151
Drama|Mystery|Sci-Fi,102181
Comedy,99938
Comedy|Romance,102216
Crime|Drama|Mystery,104627
Action|Thriller,102266
Drama,70849
Drama,104756
Biography|Drama|Romance,101316
Drama|Thriller,91495
Comedy|Fantasy|Romance,100201
Crime|Drama|Film-Noir,48424
Action|Crime|Drama,107711
Comedy|Romance,102598
Action|Drama|Sport,93692
Action|Crime|Thriller,105104
Mystery|Thriller,100404
Comedy|Drama|Sci-Fi,93793
Drama|Romance,102721
Comedy|Crime|Mystery,102729
Adventure|Drama|Sci-Fi,266308
Comedy|Drama|Romance,107156
Drama|War,73650
Drama|War,102443
Comedy|Romance,94072
Action|Crime|Drama,90022
Comedy|Crime,100449
Horror|Sci-Fi,76590
Drama,105211
Crime|Drama|Thriller,107927
Action|Crime|Drama,100485
Comedy|Romance,93936
Comedy|Drama|Romance,150662
Action|Crime|Drama,88194
Comedy|Fantasy,90142
Comedy|Drama|Romance,103030
Drama|Romance,210358
Crime|Mystery|Thriller,105585
Action|Crime|Drama,90180
Adventure|Comedy|Crime,111477
Drama|Romance,90563
Drama,56663
Comedy|Crime|Drama,100935
Adventure|Comedy|Fantasy,100944
Comedy|Fantasy|Horror,94332
Action|Crime|Drama,90350
Action|Adventure|Comedy,119807
Comedy|Musical|Romance,24025
Comedy|Musical|Romance,27630
Comedy,59903
Biography|Drama|History,27948
Comedy|Musical|Romance,26942
Drama|Family|Romance,41594
Comedy|Musical|Romance,28333
Action|Crime|Drama,22286
Comedy|Fantasy|Romance,26714
Comedy,39566
Drama|Family|Sport,37120
Drama|History|Musical,70239
Drama|Romance,31210
Biography|Drama,55798
Adventure|Biography|Drama,68182
Drama|Fantasy|Romance,38348
Drama|History|War,4972
Drama,107358
Comedy|Drama|Fantasy,59229
Drama|Mystery,54632
Biography|Drama|History,67372
Action|Adventure|Romance,40724
Drama|Romance,72417
Adventure|Western,31971
Comedy|Crime|Mystery,58586
Action|Comedy|Romance,15163
Adventure|Comedy|Family,49096
Action|Crime|Mystery,62765
Drama|Romance,11841
Drama|Romance,30287
Drama|Romance,31455
Comedy|Musical|Romance,24034
Comedy|Musical|Romance,24166
Comedy|Romance,56575
Biography|Drama|Music,90110
Comedy|Romance,69097
Comedy|Drama|Romance,58571
Comedy|Drama|Romance,30637
Adventure|Drama|History,87892
Drama|Fantasy|Music,53146
Comedy|Drama,71129
Action|Adventure|History,299977
Comedy|Musical|Romance,23027
Drama|Romance,26071
Comedy|Drama|Romance,71524
Drama|Romance|Thriller,238627
Drama|Romance,76327
Documentary,307385
Comedy|Drama,240149
Thriller|Drama,42949
Animation|Adventure|Fantasy,87544
Crime|Drama,104027
Comedy|Drama|Romance,101745
Comedy|Crime,92925
Comedy,100087
Action|Comedy|War,78723
Drama|Sport,193854
Comedy|Drama|War,74972
Comedy|Mystery|Thriller,77578
Action|Crime|Drama,108656
Drama|Romance,114086
Drama|Horror,140384
Drama|Romance,66319
Drama|Crime,61328
Adventure|Drama|History,101529
Drama|Thriller,59043
Horror|Mystery|Thriller,73582
Crime|Drama|Horror,46911
Comedy|Fantasy|Horror,107387
Animation|Drama|Sci-Fi,93207
Comedy,99316
Horror,326820
Comedy|Drama|Romance,41090
Drama|Comedy|War,60908
Drama,102511
Documentary|History,214730
Drama,156096
Crime|Drama|Thriller,74749
Action|Drama|Thriller,102818
Drama|Sci-Fi|War,28358
Comedy,98153
Drama|Romance,59084
Drama|Romance,53320
Comedy|Music|Musical,26778
Adventure|Sci-Fi|Action,85935
Crime|Drama|Horror,87280
Crime|Drama|Thriller,54389
Comedy|Drama|Romance,62695
Crime|Drama|Fantasy,318374
Crime|Drama,315850
Drama,298845
Documentary,354696
Documentary,342804
Drama|Music|Romance,322589
Action|Drama|History,325710
Documentary,329094
Documentary|Biography,348862
Crime|Drama,343172
Adventure|Drama|Fantasy,319061
Comedy|Romance|Drama,337592
Comedy|Drama|Romance,337741
Comedy,338466
Biography|Drama|Romance,335119
Thriller|Drama,340376
Adventure|Drama|Fantasy,167260
Drama,304415
Comedy|Drama,337909
Documentary|Biography|History,317910
Comedy,317640
Drama,315983
Comedy|War|Drama,304857
Biography|Crime|Drama,340855
Comedy|Family,349205
Adventure|Drama|History,159365
Action|Mystery|Sci-Fi,338337
Adventure|Family|Fantasy,316396
Drama|Music|Romance,335013
Adventure|Family|Drama,318850
Drama|Romance,304229
Comedy|Drama|Fantasy,287963
Comedy|Romance,360139
Comedy,332712
Documentary|Crime,364930
Comedy|Romance,343135
Animation|Family|Comedy,350194
Action|Comedy|Crime,329691
Drama|Thriller,371280
Drama,368913
Drama|Romance,71577
Drama|History|Romance,104181
Crime|Drama|Thriller,53133
Drama|Romance|War,59712
Comedy|Drama|Romance,60636
Comedy|Romance,66449
Drama|Romance,61089
Action|Comedy|Sci-Fi,93828
Comedy|Crime|Mystery,101625
Comedy,92646
Adventure|Biography|Comedy,94819
Comedy,109376
Drama,65911
Comedy,103827
Action|Drama,107750
Action|Adventure|Comedy,98987
Drama|Romance,51429
Crime|Film-Noir|Thriller,43503
Drama,42727
Crime|Drama|Thriller,73796
Comedy|Crime|Drama,93737
Comedy|Drama|Romance,323633
Biography|Drama|War,47956
Action|Comedy|Crime,310924
Comedy|Crime|Horror,222812
Drama|Thriller,162958
Crime|Drama|Thriller,61758
Action|Adventure|Drama,73906
Comedy,50706
Comedy|Drama|Romance,54469
Horror|Sci-Fi,33553
Comedy,46487
Biography|Drama|Western,38762
Comedy|Drama|Romance,43915
Comedy|Romance|War,41498
Comedy,61581
Comedy|Romance,50599
Adventure|Comedy|Romance,37382
Action|Adventure|Crime,33717
Film-Noir|Thriller,39302
Drama|Western,36244
Crime|Drama|Film-Noir,33149
Comedy|Romance,87718
Comedy|Romance,22268
Drama|Thriller,28346
Crime|Drama|Film-Noir,42369
Comedy|Drama|Family,40185
Documentary|Sport,76578
Action|Crime|Drama,292610
Comedy|Family,61122
Animation|Comedy|Fantasy,104009
Comedy|Crime|Drama,107594
Action|Adventure|Comedy,60980
Comedy,63800
Drama|Romance,84058
Drama,91513
Drama,47528
Action|Comedy|Crime,296042
Comedy|Drama|Sci-Fi,72730
Drama|Romance,74777
Drama|Romance|War,52080
Adventure|Drama|Sci-Fi,64639
Adventure|Biography|Drama,89420
Drama|War,50585
Crime|Drama|Thriller,97028
Drama|History,6864
Horror|Sci-Fi,54673
Horror|Thriller,54393
Crime|Film-Noir|Thriller,49922
Adventure|Family|Fantasy,62803
Action|Adventure|Drama,290879
Comedy|Drama|Romance,67589
Comedy,66193
Crime|Drama|Thriller,105810
Comedy|Sci-Fi,56580
Comedy|Romance,18033
Sci-Fi|Thriller,289879
Comedy|Romance,335559
Documentary|Adventure|Drama,379557
Comedy|Crime,315824
Comedy|Crime,314498
Drama|Music,365957
Comedy|Drama|Romance,345551
Comedy|Drama,337579
Adventure|Comedy|Crime,337917
Biography|Drama|History,349825
Comedy|Romance,234940
Drama|Romance,309987
Comedy|Horror|Sci-Fi,307109
Comedy|Drama|Mystery,108560
Comedy|Drama|Mystery,100065
Comedy|Drama,101998
Comedy|Drama,111218
Drama,91310
Action|Crime|Drama,69332
Crime|Comedy,76543
Action|Comedy|Crime,73282
Action|Comedy|Crime,72351
Drama|Crime,129136
Drama,106185
Comedy|Drama,166158
Action|Adventure|Drama,73901
Fantasy|Horror|Romance,68284
Fantasy|Horror,70656
Action|Adventure|Comedy,245943
Drama|Romance|War,88213
Action|Thriller,105636
Drama,328538
Crime|Drama|Romance,105411
Drama|Mystery|Thriller,75161
Drama|Thriller,13140
Horror|Mystery|Thriller,70694
Comedy,39825
Drama,110867
Comedy|War,86955
Comedy|Romance,343660
Comedy|Romance,361925
Crime|Drama,233230
Drama,293146
Comedy|Drama,323872
Action|Crime|Thriller,304391
Comedy|Drama,329388
Action|Crime|Thriller,67927
Drama,42619
Adventure|Family|Fantasy,15400
Biography|Drama|Family,52738
Animation|Comedy|Fantasy,74121
Crime|Drama|Thriller,90738
Comedy|Crime|Mystery,221344
Adventure|Drama|Romance,89153
Action|Adventure|Comedy,89421
Adventure|Action,16654
Action|Crime|Thriller,91828
Drama|Romance,31385
Drama|Family,60420
Action|Adventure,99575
Drama|Romance|Sci-Fi,301777
Biography|Drama|Romance,312329
Comedy|Family|Music,361467
Comedy,356150
Drama,335345
Comedy|Horror|Thriller,331953
Drama|Music|Romance,338096
Crime|Drama|Mystery,315297
Comedy|Drama,349079
Drama|Romance,301357
Action|Adventure|Biography,317648
Comedy|Crime,335438
Crime|Drama|Mystery,258816
Drama|Thriller,60827
Drama,64793
Drama|Romance,56671
Crime|Drama|Film-Noir,41967
Drama|Mystery|Thriller,76686
