imdbId,Imdb Link,Title,IMDB Score,Genre,Poster
117615,http://www.imdb.com/title/tt117615,Shall We Dance? (1996),7.8,Comedy|Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2Nzk4MTcyMF5BMl5BanBnXkFtZTcwMDI0NDMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
120394,http://www.imdb.com/title/tt120394,Twin Town (1997),6.7,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNTQxNTQwNV5BMl5BanBnXkFtZTcwMTk0NDkyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
118556,http://www.imdb.com/title/tt118556,Addicted to Love (1997),6.1,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MjA3ODA3MV5BMl5BanBnXkFtZTcwNTgyNTUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
115744,http://www.imdb.com/title/tt115744,Brassed Off (1996),7.1,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMzg2NTk1OV5BMl5BanBnXkFtZTcwMzYxMDMyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
118964,http://www.imdb.com/title/tt118964,The Designated Mourner (1997),6.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NDE5NjY4MV5BMl5BanBnXkFtZTcwNzkzNDIyMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg"
119567,http://www.imdb.com/title/tt119567,The Lost World: Jurassic Park (1997),6.5,Action|Adventure|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDFlMmM4Y2QtNDg1ZS00MWVlLTlmODgtZDdhYjY5YjdhN2M0XkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UY268_CR0,0,182,268_AL_.jpg"
117359,http://www.imdb.com/title/tt117359,Ponette (1996),7.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NDgzOTI4N15BMl5BanBnXkFtZTcwMDU4NDAyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
117561,http://www.imdb.com/title/tt117561,Schizopolis (1996),7.1,Comedy|Fantasy|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NDQ5NjQ2MF5BMl5BanBnXkFtZTcwNzU3NDAwMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
114303,http://www.imdb.com/title/tt114303,Rough Magic (1995),5.5,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NDk3MzQ3NF5BMl5BanBnXkFtZTcwNjI2NjgwMw@@._V1_UY268_CR110,0,182,268_AL_.jpg"
120373,http://www.imdb.com/title/tt120373,Trial and Error (1997),5.7,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NDA5NzA1M15BMl5BanBnXkFtZTcwNjI2ODEyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
118880,http://www.imdb.com/title/tt118880,Con Air (1997),6.8,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGZmNGIxMTYtMmVjMy00YzhkLWIyOTktNTExZGFiYjNiNzdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
114134,http://www.imdb.com/title/tt114134,The Pillow Book (1996),6.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNDYwNzE1N15BMl5BanBnXkFtZTcwMTE1NzgxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
112951,http://www.imdb.com/title/tt112951,En avoir (ou pas) (1995),6.8,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4ZDFlNTYtZTczYy00ZjEwLWI2NDYtYjcxM2ViMjRkZGM4XkEyXkFqcGdeQXVyNjM3MDIwNjc@._V1_UY268_CR9,0,182,268_AL_.jpg"
120179,http://www.imdb.com/title/tt120179,Speed 2: Cruise Control (1997),3.7,Action|Adventure|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTRlOTQ0MzItZjUwYi00MDkwLWIwYTctZTgyNGY3OGQwZWViXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
118688,http://www.imdb.com/title/tt118688,Batman & Robin (1997),3.7,Action|Fantasy|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGQ5YTM1NmMtYmIxYy00N2VmLWJhZTYtN2EwYTY3MWFhOTczXkEyXkFqcGdeQXVyNTA2NTI0MTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
119019,http://www.imdb.com/title/tt119019,Dream with the Fishes (1997),7.0,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwODgxNDE0Ml5BMl5BanBnXkFtZTcwMzg0MTUxMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
120034,http://www.imdb.com/title/tt120034,Roseanna's Grave (1997),7.2,Comedy|Romance|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNDcxNjU2OV5BMl5BanBnXkFtZTcwMDMyMzMzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
119282,http://www.imdb.com/title/tt119282,Hercules (1997),7.2,Animation|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDcwYjEyNWItMGI1Mi00MjI1LWIyMDEtMTQ4YjhkNjM4NDU3XkEyXkFqcGdeQXVyNDUyOTg3Njg@._V1_UX182_CR0,0,182,268_AL_.jpg"
119738,http://www.imdb.com/title/tt119738,My Best Friend's Wedding (1997),6.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjY4ZTNlMmUtNTQwZS00Mzc0LTgyOTAtODQ0MjIyOTJlNjdkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
105569,http://www.imdb.com/title/tt105569,Tetsuo II: Body Hammer (1992),6.4,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTE5OTYwOTkwNV5BMl5BanBnXkFtZTcwMTMwMTEyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
115856,http://www.imdb.com/title/tt115856,When the Cat's Away (1996),6.9,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0OTEyOTY1M15BMl5BanBnXkFtZTYwNzk0NDg5._V1_UY268_CR3,0,182,268_AL_.jpg"
57345,http://www.imdb.com/title/tt57345,Contempt (1963),7.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3MjY5MjQ5ODleQTJeQWpwZ15BbWU4MDU4NjQ5NDIx._V1_UX182_CR0,0,182,268_AL_.jpg"
119094,http://www.imdb.com/title/tt119094,Face/Off (1997),7.3,Action|Crime|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzFjNzIxMmEtMzY5NS00YTgzLTkwYWEtN2FjMmY0NmNkZWY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
116384,http://www.imdb.com/title/tt116384,Gabbeh (1996),7.0,Drama|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NDYzMjk5Ml5BMl5BanBnXkFtZTcwMjEzOTAzMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
119654,http://www.imdb.com/title/tt119654,Men in Black (1997),7.3,Adventure|Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzA2MzI5Nzc0N15BMl5BanBnXkFtZTcwODE2NDU2MQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
119848,http://www.imdb.com/title/tt119848,Out to Sea (1997),6.1,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MTk0OTU3Ml5BMl5BanBnXkFtZTcwOTYyMjYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
120512,http://www.imdb.com/title/tt120512,Wild America (1997),6.3,Action|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDkxOTY0NTg0Ml5BMl5BanBnXkFtZTcwMjkwMzEyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
120133,http://www.imdb.com/title/tt120133,A Simple Wish (1997),5.4,Comedy|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGMwZmZlOTQtMDZkMy00NTkxLWIwOTItYWZlMGQwYzM1ZTMyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg"
118884,http://www.imdb.com/title/tt118884,Contact (1997),7.4,Drama|Mystery|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWNkYmFiZjUtYmI3Ni00NzIwLTkxZjktN2ZkMjdhMzlkMDc3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
119173,http://www.imdb.com/title/tt119173,G.I. Jane (1997),5.9,Action|Drama|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTJhOTY4M2EtNjA2Ny00YjBjLWE4MjItZjRiOTRhMGFjZmU4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
82198,http://www.imdb.com/title/tt82198,Conan the Barbarian (1982),6.9,Adventure|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWIxMzQxZjAtMGFkNC00NzYwLWFiMGEtNzZhZjE5MmFiMmMyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
119190,http://www.imdb.com/title/tt119190,George of the Jungle (1997),5.4,Action|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTdiM2VjYjYtZjEwNS00ZWU5LWFkZGYtZGYxMDcwMzY1OTEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTczNjQwOTY@._V1_UY268_CR0,0,182,268_AL_.jpg"
118887,http://www.imdb.com/title/tt118887,Cop Land (1997),6.9,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmNhMzI0NmQtMzU1OS00NzQzLTg0NzctZDJkODZlMjU3OTc5XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
119081,http://www.imdb.com/title/tt119081,Event Horizon (1997),6.7,Horror|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTM1ZTk0ZDgtNmI1ZS00MjI3LTgyYWEtMWNiNDY5MThmMGRkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
120177,http://www.imdb.com/title/tt120177,Spawn (1997),5.2,Action|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2ZkMWFlODEtNzIyOC00NmU2LTg5MDQtYWQxY2UyYmQxZGJlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
118570,http://www.imdb.com/title/tt118570,Air Bud (1997),5.1,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzQxODE4MzEyNF5BMl5BanBnXkFtZTgwNjk2OTY4ODE@._V1_UX182_CR0,0,182,268_AL_.jpg"
119896,http://www.imdb.com/title/tt119896,Picture Perfect (1997),5.5,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3MDQ4NTE2NV5BMl5BanBnXkFtZTcwMzM4MTU1MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
119361,http://www.imdb.com/title/tt119361,In the Company of Men (1997),7.3,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmFiZTI1MDUtNGYyMi00ZTRkLWE1Y2UtZWY0ZDZiZTBiMjRmXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
119152,http://www.imdb.com/title/tt119152,Free Willy 3: The Rescue (1997),4.6,Adventure|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2ZmNkZDYtZjE2MC00ZmY0LWI5YjctMTI3NDcxMTNiMDIxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
118818,http://www.imdb.com/title/tt118818,Career Girls (1997),7.2,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyNzY0NDUwNV5BMl5BanBnXkFtZTcwMTMyMzAzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
118883,http://www.imdb.com/title/tt118883,Conspiracy Theory (1997),6.7,Action|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BODc2NjI2MDQxOF5BMl5BanBnXkFtZTcwNTEyNTgyMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
118966,http://www.imdb.com/title/tt118966,Desperate Measures (1998),6.1,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxMDAzNjI3MF5BMl5BanBnXkFtZTcwNDYzODMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
120207,http://www.imdb.com/title/tt120207,Steel (1997),2.8,Action|Crime|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3ODM0OTYxOF5BMl5BanBnXkFtZTcwNjEwMjgxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
120112,http://www.imdb.com/title/tt120112,She's So Lovely (1997),5.9,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0ODE1MjU2M15BMl5BanBnXkFtZTcwNTk5NTIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
119311,http://www.imdb.com/title/tt119311,Hoodlum (1997),6.2,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3OTQ0NjM0M15BMl5BanBnXkFtZTcwNTMzNjIyMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
119509,http://www.imdb.com/title/tt119509,Leave It to Beaver (1997),5.1,Comedy|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMTY3NTc2Ml5BMl5BanBnXkFtZTcwNTgxMTkxMQ@@._V1_UY268_CR48,0,182,268_AL_.jpg"
119675,http://www.imdb.com/title/tt119675,Mimic (1997),5.9,Horror|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MjUwMTg3OV5BMl5BanBnXkFtZTgwNzA2NDkyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
119695,http://www.imdb.com/title/tt119695,Money Talks (1997),6.2,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNzU5Mzk1OV5BMl5BanBnXkFtZTcwMjIyMTIyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
119086,http://www.imdb.com/title/tt119086,Excess Baggage (1997),5.3,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5OTM4MTM2N15BMl5BanBnXkFtZTcwMzUyNzkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
119484,http://www.imdb.com/title/tt119484,Kull the Conqueror (1997),4.8,Fantasy|Action|Adventure,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MzU5MjMyNF5BMl5BanBnXkFtZTYwOTUzMjc4._V1_UX182_CR0,0,182,268_AL_.jpg"
118571,http://www.imdb.com/title/tt118571,Air Force One (1997),6.4,Action|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTk5NWE2ZjAtZmRmOS00ZGYzLWI5ZmUtMDcwODI0YWY0MTRlL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
118531,http://www.imdb.com/title/tt118531,One Eight Seven (1997),6.7,Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwODg3NDU5NF5BMl5BanBnXkFtZTYwODQ5MDE5._V1_UY268_CR7,0,182,268_AL_.jpg"
99810,http://www.imdb.com/title/tt99810,The Hunt for Red October (1990),7.6,Action|Adventure|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2Y5NWVjMmQtMWRmOC00ZTg3LWI3YWQtZGI2MWUwNWQ4OWQ2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
102494,http://www.imdb.com/title/tt102494,My Own Private Idaho (1991),7.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDgxMGU3YTEtODEzOC00MGVlLTk4OWUtYmY0ODU0OTI1NmMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
119465,http://www.imdb.com/title/tt119465,"Kiss Me, Guido (1997)",6.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzMyNTE4Mjk4MF5BMl5BanBnXkFtZTcwNTMwMjEyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
120197,http://www.imdb.com/title/tt120197,Star Maps (1997),5.9,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NTU2NzQyMl5BMl5BanBnXkFtZTcwODk1MjYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
119360,http://www.imdb.com/title/tt119360,In & Out (1997),6.3,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDZkMjVhZmItMmIyNC00OWYyLWFmZWQtMzIzZWZhY2QyMjZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
119051,http://www.imdb.com/title/tt119051,The Edge (1997),6.9,Action|Adventure|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTU3MGE1OTgtM2YwNC00ODAyLTg3Y2YtYTM0NTc2ZTc3ZDFkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
119874,http://www.imdb.com/title/tt119874,The Peacemaker (1997),5.9,Action|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5ODE4NDU5M15BMl5BanBnXkFtZTcwNDg5MDAyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
119488,http://www.imdb.com/title/tt119488,L.A. Confidential (1997),8.3,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDBlYzAwZDktNzM2MS00YzBlLWI4ODQtZTlkNmMxZDc3NGRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
120102,http://www.imdb.com/title/tt120102,Seven Years in Tibet (1997),7.0,Adventure|Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmM4ZDhhNmItMDEyZi00NDUyLTk3MzUtMzE5NTE1ZWM0N2UyXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY268_CR2,0,182,268_AL_.jpg"
119468,http://www.imdb.com/title/tt119468,Kiss the Girls (1997),6.6,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MWE1ZDYtNjNkYS00YjZmLWJkZjctOTYzYTVjMDFiN2M5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
120169,http://www.imdb.com/title/tt120169,Soul Food (1997),6.9,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzOTA5OTc0OF5BMl5BanBnXkFtZTYwNzkxNDA5._V1_UY268_CR4,0,182,268_AL_.jpg"
120524,http://www.imdb.com/title/tt120524,Wishmaster (1997),5.7,Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmQ2ZWQ4ZWItMTJiNS00MDE1LWEyNDgtMThhY2VlODRmZTMzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
120323,http://www.imdb.com/title/tt120323,A Thousand Acres (1997),6.0,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NjA2OTAzMV5BMl5BanBnXkFtZTcwMTU1MjYxMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
119174,http://www.imdb.com/title/tt119174,The Game (1997),7.8,Drama|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGVmMDNmYmEtNGQ2Mi00Y2ZhLThhZTYtYjE5YmQzMjZiZGMxXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR3,0,182,268_AL_.jpg"
119123,http://www.imdb.com/title/tt119123,Fire Down Below (1997),5.0,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDYwYWVhOTEtOTQ2ZC00ZTU4LWJjZmQtY2QzNThjZGIyNjQ3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
120399,http://www.imdb.com/title/tt120399,U Turn (1997),6.8,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BODc0Mjc5MDctNzg1Yi00OGY5LWE5Y2QtZDIyODZiYTgzM2IxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
119632,http://www.imdb.com/title/tt119632,The MatchMaker (1997),6.5,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MDE4MDQ1N15BMl5BanBnXkFtZTcwMDA4NDgyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
118647,http://www.imdb.com/title/tt118647,The Assignment (1997),6.9,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEwMDA4ODE2MDBeQTJeQWpwZ15BbWU3MDM0Mzc0MzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
120151,http://www.imdb.com/title/tt120151,A Smile Like Yours (1997),4.8,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NDc4MTc3OF5BMl5BanBnXkFtZTcwMjg3MzQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
120402,http://www.imdb.com/title/tt120402,Ulee's Gold (1997),7.1,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4NjY3NzA0OF5BMl5BanBnXkFtZTcwMDQ3Mjg3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
119349,http://www.imdb.com/title/tt119349,The Ice Storm (1997),7.5,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTI2MzgxNjIwOF5BMl5BanBnXkFtZTcwOTcxMzU1MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
120192,http://www.imdb.com/title/tt120192,Stag (1997),5.6,Action|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzcyMTYzOTI5N15BMl5BanBnXkFtZTcwOTUyNjcxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
118842,http://www.imdb.com/title/tt118842,Chasing Amy (1997),7.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDM3MTg2MGUtZDM0MC00NzMwLWE5NjItOWFjNjA2M2I4YzgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
119326,http://www.imdb.com/title/tt119326,How to Be a Player (1997),5.3,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxNzQ3MjcyMV5BMl5BanBnXkFtZTcwOTI4MTU1MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
119164,http://www.imdb.com/title/tt119164,The Full Monty (1997),7.2,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BODg0NWFjMTAtNGZjMC00NmZlLThhZDYtM2MzNTU2NDZiZDVmXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
116631,http://www.imdb.com/title/tt116631,Alive and Kicking (1996),6.0,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BODM3NzI3NTgzMV5BMl5BanBnXkFtZTcwODIzODAzMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
119280,http://www.imdb.com/title/tt119280,Mrs Brown (1997),7.3,Biography|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMzkwMDc5M15BMl5BanBnXkFtZTcwNzM3NDkxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
119345,http://www.imdb.com/title/tt119345,I Know What You Did Last Summer (1997),5.6,Horror|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDI4ODJlNGUtNjFiMy00ODgzLWIzYjgtMzgyZTljZDQ2NGZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
118971,http://www.imdb.com/title/tt118971,The Devil's Advocate (1997),7.5,Drama|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2M2MDJhMDgtMmJkYy00MTgzLTkyZTktODM5NzE1MWUyNDA4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY268_CR3,0,182,268_AL_.jpg"
120029,http://www.imdb.com/title/tt120029,RocketMan (1997),5.9,Comedy|Family|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTU1YmQwYjgtMDBhNS00NzBhLWIyOWYtNDE1Y2QwNmIyZjFiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
119906,http://www.imdb.com/title/tt119906,Playing God (1997),5.6,Crime|Thriller|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NDA0NjgyM15BMl5BanBnXkFtZTcwOTM5MzcxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
119324,http://www.imdb.com/title/tt119324,The House of Yes (1997),6.7,Comedy|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5MjMxNzYxOF5BMl5BanBnXkFtZTgwNDQ4MzMzNzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
119107,http://www.imdb.com/title/tt119107,"Fast, Cheap & Out of Control (1997)",7.3,Documentary,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyMTQ4OTg3NF5BMl5BanBnXkFtZTcwNzE3NDIyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
120539,http://www.imdb.com/title/tt120539,Year of the Horse (1997),6.6,Documentary|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxOTE0OTYxMV5BMl5BanBnXkFtZTcwMDQ4MTU1MQ@@._V1_UY268_CR43,0,182,268_AL_.jpg"
119177,http://www.imdb.com/title/tt119177,Gattaca (1997),7.8,Drama|Sci-Fi|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDQxOTc0MzMtZmRlOS00OWQ5LWI2ZDctOTAwNmMwOTYxYzlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
119095,http://www.imdb.com/title/tt119095,FairyTale: A True Story (1997),6.5,Drama|Family|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MDc4NTM2OV5BMl5BanBnXkFtZTcwMTg1NjIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
