Genre,imdbId
Crime|Drama|Film-Noir,49406
Crime|Drama|Film-Noir,48254
Adventure|Biography|Drama,54331
Crime|Drama|Romance,56193
Adventure|Drama|History,72684
Crime|Drama,53198
Drama|Romance,55032
Adventure|Comedy|Romance,96378
Adventure|Drama|Thriller,91557
Action|Adventure|Comedy,91129
Comedy,90774
Comedy|Drama,90886
Drama,88939
Crime|Drama|Romance,91637
Adventure|Drama|History,91530
Comedy|Family|Musical,91419
Comedy|Horror,54033
Action|Adventure|Comedy,92534
Crime|Mystery|Romance,91554
Comedy,93818
Comedy|Crime|Drama,93051
Comedy,93690
Crime|Mystery|Thriller,92627
Comedy|Horror,92850
Drama|Music,93415
Biography|Drama|Romance,83967
Drama,89816
Comedy,144168
Animation|Action|Adventure,129167
Drama|Mystery|Thriller,167404
Crime|Romance|Thriller,155267
Crime|Drama|Romance,63688
Comedy|Drama,168449
Drama|Romance,120709
Crime|Drama|Romance,138946
Comedy,131325
Drama|Mystery|Thriller,120620
Comedy|Music,165710
Comedy|Drama|Romance,168987
Drama|Romance,138487
Documentary|Biography,119614
Comedy|Fantasy|Romance,77663
Comedy|Fantasy|Horror,57449
Horror,53363
Drama|Fantasy|Horror,55304
Drama|Horror|Thriller,59821
Horror,58333
Comedy,91178
Comedy|Horror|Thriller,88889
Comedy,66765
Horror,77394
Horror,82377
Comedy,80339
Comedy|Sci-Fi,83530
Comedy|Fantasy|Horror,118604
Adventure|Comedy,89670
Adventure|Comedy,85995
Comedy|Drama,95188
Comedy|Drama|Family,94737
Comedy|Family,100419
Comedy|Family,102719
Family|Animation|Adventure,104740
Drama|Romance,119843
Crime|Drama|Romance,96244
Crime|Drama|Mystery,107798
Comedy|Family,85334
Comedy|Crime|Romance,130121
Comedy|Thriller,133046
Action|Sci-Fi,176269
Action|Sci-Fi|Thriller,105698
Comedy,188863
Animation|Horror|Music,156887
Crime|Thriller|Drama,160401
Action|Thriller|War,91278
Action|Drama|Romance,95382
Action,103617
Mystery|Thriller,73802
Drama,58175
Adventure|Drama|Romance,104839
Documentary|Drama|Sport,181733
Action|Adventure|History,120657
Drama|Sci-Fi|Thriller,138304
Comedy|Family|Romance,160236
Comedy,164108
Crime|Drama|Romance,144286
Action|Adventure|Comedy,163579
Comedy|Drama|Romance,125971
Comedy|Romance,126810
Comedy|Drama|Romance,157183
Horror,145531
Horror|Mystery|Thriller,164181
Comedy|Crime|Romance,118843
Crime|Drama|Mystery,151582
Drama|Comedy,178988
Adventure|Drama|Family,97050
Adventure|Drama|Romance,31762
Drama|History|Romance,45251
Comedy|Drama,102741
Drama|Thriller,107895
Adventure|Horror|Sci-Fi,81454
Crime|Drama|Mystery,88146
Horror|Mystery|Thriller,76150
Horror|Sci-Fi,86014
Horror|Thriller,59297
Animation|Adventure|Comedy,63823
Drama|Romance,169547
Documentary|Music,88178
Action|Comedy|Crime,181316
Drama|Romance|Sport,126916
Drama|History,80491
Comedy|Music|Musical,58182
Comedy|Romance,127296
Biography|Drama|Music,77280
Horror|Thriller,89175
Comedy|Horror|Thriller,97390
Drama|Romance,111342
Comedy|Romance,61385
Adventure|Drama|Thriller,68473
Adventure|Drama|Fantasy,82348
Comedy|Drama|Musical,50814
Drama|Mystery|Romance,108185
Animation|Family|Fantasy,111419
Drama|Musical,73812
Horror|Thriller,82511
Action|Adventure|Comedy,99558
Action|Adventure|Comedy,91431
Crime|Drama|Mystery,150377
Drama|War,120716
Comedy|Drama,140397
Comedy|Romance,129884
Drama|Romance,160338
Adventure|Comedy|Family,159421
Action|Comedy,168172
Comedy|Drama|Romance,164114
Comedy|Drama|Sport,134618
Action|Adventure|Comedy,120188
Comedy|Crime|Romance,162360
Drama|Mystery|Sci-Fi,133122
Action|Adventure|Crime,134033
Drama,194314
Drama|History|Music,87188
Horror|Mystery|Thriller,106664
Animation|Adventure|Family,31397
Drama|Horror|Sci-Fi,95652
Fantasy|Horror|Sci-Fi,79714
Crime|Horror|Mystery,86154
Horror|Mystery|Thriller,91799
Drama,23369
Action|Crime|Drama,56443
Drama|Mystery|Romance,156934
Comedy|Romance,167427
Biography|Crime|Drama,171804
Crime|Drama|Mystery,165854
Comedy|Sci-Fi,165874
Comedy|Crime|Drama,86200
Action|Sci-Fi|Thriller,100802
Crime|Drama|Romance,82089
Comedy,91042
Drama|Romance|War,86617
Drama|Romance,37674
Mystery|Western,68699
Western,61747
Comedy|Drama,76123
Action|Comedy,80179
Drama,65571
Comedy|Drama|Family,95270
Drama|Romance,37558
Drama|Romance|War,87980
Biography|Drama|History,82979
Documentary,176093
Drama|Romance,77405
Comedy|Romance,33804
Adventure|Comedy|Drama,34240
Comedy|Romance,35169
Drama|Mystery,91214
Crime|Film-Noir|Thriller,46126
Drama|Film-Noir|Romance,38559
Musical|Romance|War,52225
Drama|Music|Romance,85549
Drama|Romance,104507
Action|Adventure|Comedy,61578
Drama|Mystery|Thriller,87722
Adventure|Comedy|Musical,59260
Action|Adventure|Thriller,58150
Action|Adventure|Thriller,57076
Action|Adventure|Thriller,55928
Adventure|Drama|Romance,80453
Western,58461
Crime|Drama,119256
Adventure|Comedy|Family,104431
Crime|Drama|Romance,94008
Drama,137523
Comedy|Drama|Romance,160916
Comedy|Drama|Romance,119114
Comedy|Drama,192194
Biography|Drama,166896
Crime|Drama|Horror,48977
Adventure|Comedy|Fantasy,81633
Drama|Romance,61138
Adventure|Drama,83946
Comedy|Drama|Music,78754
Drama|History|Romance,93206
Comedy|Crime|Drama,97123
Horror|Sci-Fi|Thriller,200469
Comedy|Drama,168501
Drama|Thriller,163988
Comedy|Crime|Drama,142201
Comedy|Romance,144640
Drama,172627
Documentary,72742
Drama|Horror|Mystery,99710
Thriller,59319
Documentary|Sport,67527
Action|Crime|Sci-Fi,93870
Action|Crime|Sci-Fi,100502
Animation|Adventure|Comedy,96438
Comedy|Drama,81150
Action|Adventure|Thriller,82398
Action|Adventure|Thriller,97742
Action|Adventure|Thriller,70328
Fantasy|Horror|Mystery,91829
Action|Adventure|Thriller,59800
Horror|Mystery|Thriller,185371
Drama|Music,166943
Comedy|Drama|Fantasy,120601
Romance|Drama,144178
Animation|Adventure|Fantasy,119698
Comedy|Drama,157075
Documentary|Biography,200849
Comedy|Drama|War,170705
Comedy,120596
Crime|Drama|Mystery,145681
Biography|Drama|Thriller,140352
Documentary|Comedy,181288
Comedy|Drama|Romance,156729
Drama,200071
Drama,65088
Comedy|Horror|Sci-Fi,99180
Drama|Horror|Mystery,77355
Comedy|Fantasy|Horror,83767
Comedy|Fantasy|Horror,92796
Comedy|Horror|Sci-Fi,89885
Crime|Drama,97240
Crime|Drama|Thriller,106856
Horror,82427
Action|Adventure|Comedy,17925
Comedy|Horror|Sci-Fi,78087
Romance|Western,62218
Comedy|Drama|Romance,61407
Action|Crime|Thriller,82817
Action|Drama|Thriller,55630
Comedy|Fantasy|Horror,100475
Action|Sci-Fi|Thriller,67525
Adventure|Comedy|Sci-Fi,94012
Animation|Adventure|Comedy,70608
Comedy|Drama|War,48380
Adventure|Drama|History,82484
Adventure|Comedy|Drama,65988
Drama|Music,50371
Comedy,86465
Comedy,79540
Comedy,87700
Comedy|Fantasy|Romance,93516
Comedy,104837
Crime|Drama|Mystery,101669
Comedy|Drama|Romance,105130
Comedy|Drama|Romance,113416
Drama,83911
Comedy,83254
Comedy|Drama,149691
Adventure|Comedy|Drama,120655
Adventure|Biography|Drama,151137
Animation|Action|Adventure,190641
Drama|Thriller,165773
Comedy|Mystery|Thriller,118150
Comedy|Drama|Music,101605
Comedy|Drama|Musical,34862
Action|Drama|History,56197
Drama|Thriller,105156
Drama|Thriller,119908
Action|Drama|History,66473
Comedy|Drama,95675
Drama,84855
Drama,68528
Adventure|Comedy|Romance,86856
Drama,94027
Comedy|Drama|Romance,93565
Adventure|Drama|Western,68762
Drama|Horror|Thriller,59646
Comedy|Romance,57187
Documentary|Biography,164312
Drama|Music|Romance,165859
Comedy|Drama|Romance,178737
Fantasy|Horror|Mystery,162661
Action|Adventure|Thriller,143145
Drama,185125
Comedy|Family|Fantasy,24852
Comedy|Drama|Fantasy,96061
Comedy|Drama|Fantasy,42546
Drama,40522
Drama|History,93509
Drama|History|War,80979
Drama|Western,67411
Drama|Romance,93512
Drama|History,32551
Comedy,50738
Comedy|Drama|Romance,33045
Drama|Sport,87781
Comedy|Drama,73692
Drama,105265
Drama|Thriller,93010
Drama|Mystery|Thriller,89360
Drama|Romance,100680
Action|Comedy|Crime,95631
Biography|Drama,99077
Drama|Romance|War,99291
Action|Crime|Drama,101393
Comedy|Drama|Fantasy,101889
Drama,88007
Drama,87091
Drama,87921
Drama,90556
Action|Fantasy|Horror,146675
Animation|Adventure|Comedy,120363
Comedy|Crime|Drama,155711
Drama,189744
Drama|Romance|War,134154
Drama|Comedy,161023
Comedy|Crime,104114
Crime|Film-Noir|Thriller,45877
Adventure|Biography|Drama,33021
Drama|Romance,172396
Drama|Comedy,144715
Drama,160513
Comedy|Drama|Music,158371
Comedy|Drama|Romance,99165
Comedy|Western,15863
Drama|War,28950
Drama,79239
Documentary|Biography,50558
Drama|Romance|Sport,96171
Comedy,14538
Crime|Drama|Mystery,100828
Documentary|Music,96328
Adventure|War,63056
Comedy|Romance,60463
Drama,150216
Comedy|Romance,205000
Crime|Drama|Fantasy,120689
Drama|Romance,124315
Drama,141974
Drama,67328
Family|Fantasy|Action,51337
Drama|History|Romance,166485
Comedy|Drama|Sci-Fi,182789
Adventure|Comedy|Family,164912
Drama|History,162866
Animation|Comedy|Family,120910
Drama,175880
Drama|Romance,119079
Biography|Comedy|Drama,151568
Action|Crime|Drama,106455
Adventure|Comedy|Romance,96978
Drama,66892
Adventure|Drama,64276
Biography|Crime|Drama,87231
Drama|Romance,53226
Drama|Sport,146838
Biography|Comedy|Drama,125664
Comedy|Sci-Fi,177789
Crime|Drama|Thriller,134119
Comedy,195945
Biography|Drama|Sport,174856
Drama,145653
Comedy|Drama|Sport,196857
Drama|History|Thriller,120866
Documentary|Biography,192335
Drama,174268
Drama|Mystery|Romance,120834
Biography|Drama,172493
Documentary|Biography|Sport,208261
Comedy|Drama|Family,156812
Horror|Sci-Fi|Thriller,134983
Drama,169302
Drama|Romance,70903
Drama|War,46359
Action|Crime|Mystery,95897
Biography|Crime|Drama,70511
Drama|Musical|Romance,50815
Comedy|Drama,70290
Drama,65724
Comedy|Drama,65436
Horror|Thriller,97162
Drama|Thriller,77269
Horror,54067
Action|Adventure|Crime,86859
Adventure|Drama|Romance,45162
Action|Comedy|Crime,107659
Comedy|Drama,83929
Drama,94924
Animation|Action|Adventure,106364
Drama|Sport,88707
Horror,66380
Drama,29606
Drama|Horror|Romance,102687
Thriller,100318
Comedy|Drama|Mystery,83851
Comedy|Drama,90366
Drama|Thriller,58625
Comedy|Drama|Romance,186975
Comedy|Romance,16332
Biography|Comedy,81748
Drama|Mystery|Thriller,120662
Biography|Comedy|Romance,141399
Comedy,156639
Comedy|Sport,201840
Comedy,104187
Comedy|Drama|Romance,76095
Drama|Music|War,58604
Biography|Drama|History,104797
Comedy|Crime|Family,105417
Comedy|Family|Music,108147
Drama|Thriller,104389
Adventure|Biography|Drama,106246
Drama|Mystery,88683
Drama,105323
Comedy|Music,105793
Comedy|Music,108525
Comedy|Drama|Family,104694
Action|Thriller,105112
Action|Drama|Music,103855
Comedy|Fantasy|Horror,104070
Adventure|Drama|Romance,104231
Drama|Romance,104454
Comedy|Drama|Romance,105415
Drama|Fantasy|Horror,105665
Comedy|Drama|Sport,105812
Action|Comedy|Fantasy,103893
Action|Crime|Drama,104684
Comedy|Crime|Drama,103905
Action|Thriller,104815
Action|Comedy|Family,105477
Drama|Romance|Sci-Fi,104291
Drama|Romance|Sport,104040
Drama,105046
Crime|Drama|Thriller,103759
Horror|Mystery,134084
Drama|Thriller,105414
Action|Crime|Thriller,144117
Comedy|Crime|Romance,171356
Documentary|Biography,144801
Comedy|Romance,116102
Mystery|Comedy|Romance,67848
Adventure|Drama|Romance,163978
Adventure|Comedy|Family,184907
Animation|Comedy|Drama,220099
Drama,209189
Crime|Drama|Film-Noir,47878
Horror|Thriller,74455
Drama,62376
Crime|Drama|Thriller,181984
Comedy|Drama,162983
Horror|Sci-Fi,134847
Comedy|Crime,190138
Comedy|Drama|War,159272
Documentary|Biography,221023
Crime|Drama,77248
Comedy|Romance,18773
Comedy|Drama|Romance,21749
Comedy|Drama|Romance,87265
Short|Comedy|Drama,9018
Comedy|Drama|Family,12349
Comedy|Horror,84395
Action|Romance|Western,44420
Action|Adventure|Crime,184858
Comedy|Drama,185014
Drama|Thriller,158583
Romance|Comedy|Drama,164756
Crime|Mystery|Comedy,186045
Comedy|Drama|Romance,156841
Comedy|Sci-Fi,181151
Documentary|Biography|Sport,218043
Action|Crime|Drama,165798
Drama|Romance,94347
Drama|Romance,55471
Comedy,85980
Action|Crime|Drama,40506
Documentary|History,97372
Drama|War,74695
Horror|Sci-Fi,47898
Comedy|Drama|Romance,42276
Drama|War,86969
Comedy|Drama|Romance,92559
Horror,56875
Adventure|Drama,86005
Biography|Comedy,39698
Drama,55353
Horror,58694
Adventure|Sci-Fi|Thriller,183523
Drama|Mystery|Thriller,142688
Drama|History|Romance,181530
Comedy|Drama|Fantasy,101698
Comedy|Drama|Romance,78902
Drama|Sport,91217
Comedy|Romance|Sport,94812
Biography|Crime|Drama,72890
Comedy|Drama,69704
Crime|Drama|Film-Noir,42208
Adventure|Drama|Western,49730
Romance|Western,51411
Drama|Thriller,94731
Biography|Drama|Music,74235
Drama|Film-Noir|Thriller,35966
Drama|Romance|Sci-Fi,53137
Crime|Drama|Film-Noir,39748
Action|Crime|Thriller,72251
Comedy,90274
Drama|History|Thriller,102138
Comedy|Crime|Mystery,98645
Comedy|Family|Fantasy,93148
Adventure|Crime|Drama,91934
Comedy|Music|Romance,94321
Comedy,98309
Comedy|Fantasy|Romance,92834
Comedy|Romance,92666
Comedy|Mystery|Romance,93596
Adventure|Comedy|Family,79588
Adventure|Comedy|Crime,82474
Adventure|Comedy|Drama,87755
Adventure|Comedy|Family,89994
Animation|Adventure|Comedy,108526
Family|Adventure|Sci-Fi,88760
Comedy|Drama|Romance,90219
Drama|History|Romance,46435
Action|Biography|Drama,51994
Action|Adventure|Drama,43379
Biography|Drama,195685
Horror|Thriller,195714
Adventure|Family|Drama,95800
Biography|Drama|Romance,48316
Biography|Drama,72443
Adventure|Comedy,44517
Adventure|Crime|Drama,103074
Crime|Drama|Thriller,78718
Comedy,77975
Comedy|Romance,91939
Comedy|Drama|Musical,96054
Comedy|Drama,97216
Drama|Music|Romance,100168
Drama|Romance,102175
Action|Comedy|Crime,62824
Drama|Sport,78950
Animation|Comedy|Short,99317
Action|Crime|Drama,71402
Action|Crime|Drama,82250
Action|Crime|Drama,89003
Action|Crime|Drama,109578
Crime|Drama|Film-Noir,36775
Drama|Romance,101787
Comedy|Music|Romance,101615
Action|Adventure|Comedy,100758
Action|Adventure|Comedy,103060
Action|Adventure|Comedy,108308
Action|Drama,87985
Action|Crime|Drama,90693
Action|Biography|Drama,92675
Mystery|Thriller,77530
Comedy|Drama,113133
Drama|Romance,28944
Biography|Comedy|Drama,93105
Drama|Romance,95238
Comedy|Drama|Romance,107050
Comedy|Drama,61735
Action|Crime|Thriller,165929
Drama|Romance,195778
Comedy|Drama|Romance,202402
Adventure|Drama|Family,191043
Drama|Mystery|Romance,127349
Horror,91142
Comedy|Family|Horror,61765
Adventure|Drama|Thriller,57261
Comedy|Drama|Family,27977
Comedy,110629
Comedy|Drama,92079
Comedy|Drama|Fantasy,107091
Drama,57163
Drama|Sport,54997
Biography|Drama|History,53946
Adventure|Biography|Drama,71411
Drama|Sci-Fi,75860
Action|Crime|Drama,117468
Drama|Romance,43924
Drama|Horror|Mystery,99871
Comedy|Drama|Music,112950
Biography|Drama|Music,93378
Adventure|Comedy|Drama,89457
Comedy|Drama|Romance,91445
Comedy|Drama|Music,146882
Animation|Adventure|Comedy,138749
Action|Crime|Drama,192614
Drama|Romance|Western,61619
Adventure|Comedy|Family,102057
Horror|Sci-Fi,68713
Comedy,91579
Adventure|Drama|Romance,17416
Adventure|Western|Drama,65126
Adventure|Comedy|Drama,105267
Drama|Music,95564
Comedy|Drama,85919
Biography|Crime|Drama,77928
Crime|Drama|Thriller,100157
Comedy|Drama,104928
Comedy|Drama|Romance,89643
Drama,107630
Drama|Mystery|Sci-Fi,69293
Drama,74958
Action|Crime|Drama,93640
Comedy|Drama|Sport,79640
Comedy,63374
Western,75029
Crime|Drama|Music,165643
Crime|Drama|Mystery,186151
Comedy|Sport,217756
Comedy|Drama|Romance,122459
Drama|Thriller|War,160797
Comedy|Romance,183503
Comedy|Romance|Fantasy,51406
Drama|Thriller,119062
Action|Drama|War,77572
Comedy|Musical,59287
Comedy|Crime|Drama,97940
Biography|Crime|Drama,67698
Comedy|Romance,82031
Comedy,86927
Comedy|Drama,98067
Action|Sci-Fi|Thriller,93773
Drama|Romance,102713
Crime|Drama|Thriller,82934
Comedy|Drama|Romance,99014
Comedy|Drama,191754
Crime|Drama,144084
Comedy|Drama|Romance,171433
Drama|Comedy|Crime,149367
Comedy|Drama,166175
Documentary|Biography|Music,236216
Drama|Mystery|Romance,160644
Comedy|Drama,83833
Comedy|Crime|Drama,102898
Drama|Musical,68327
Drama|Horror|Thriller,56687
Biography|Drama|Romance,93776
Comedy|Drama|Romance,51383
Comedy|Crime|Musical,48140
Horror,85701
Crime|Thriller,74860
Comedy|Sport,80487
Drama|Mystery|Thriller,176783
Drama|Romance|Sport,199725
Action|War,141926
Drama|Romance,159097
Crime|Drama|Mystery,104549
Drama|Music|Romance,44837
Drama|Horror|Romance,77132
Action|Crime|Fantasy,132910
Comedy|Family|Romance,158622
Comedy|Drama|Romance,198021
Drama|Comedy,189584
Comedy|Romance|Drama,180837
Comedy|Romance,162348
Comedy|Drama,154421
Drama|Romance,220100
Horror|Sci-Fi,106521
Action|Horror|Sci-Fi,112634
Action|Horror|Sci-Fi,115834
Drama|Romance|Sport,156460
Action|Crime|Horror,93185
Drama|Romance,96324
Action|Adventure|Drama,172495
Adventure|Drama|Romance,167203
Drama|Romance,153464
Comedy|Music,188674
Action|Drama|Romance,85276
Horror,80923
Drama,68805
Comedy|Drama|Romance,71772
Comedy|Drama,85970
Action|Adventure|Sci-Fi,185183
Drama|Music|Romance,210616
Comedy|Crime,156323
Drama|Romance|Thriller,171359
Comedy|Fantasy|Musical,37514
Comedy|Musical,54692
Comedy|Musical,53848
Biography|Comedy|Drama,56048
Crime|Drama|Musical,51818
Comedy|Musical|Romance,41716
Adventure|Comedy|Family,89791
Documentary|War,181786
Animation|Short|Family,36326
Adventure|Family|Fantasy,75232
Comedy|Crime|Drama,96259
Comedy|Romance|Thriller,104438
Animation|Adventure|Family,130623
Comedy|Romance,217630
Adventure|Comedy,215129
Comedy|Crime,196216
Comedy,80881
Comedy|Drama|Romance,119746
Drama|Horror,82933
Comedy,66495
Action|Adventure|Thriller,120755
Action|Adventure|Comedy,184894
Comedy|Drama,154443
Fantasy|Horror|Mystery,55830
Action|Drama|War,34742
Adventure|Comedy|Drama,15864
Comedy|Crime|Drama,39631
Action|Adventure|Thriller,64757
Drama|Romance|Thriller,58576
Action|Adventure|Thriller,76752
Drama|Romance,89960
Action|Adventure|Sci-Fi,79574
Action|Adventure|Thriller,71807
Comedy|Drama,50598
Drama|Romance|War,36824
Action|Comedy|Crime,208003
Crime|Drama|Mystery,80365
Documentary|Sport,60371
Action|Adventure|Drama,54953
Comedy|Drama,70130
Crime|Film-Noir|Mystery,39589
Drama|Fantasy|Mystery,43899
Horror|Mystery|Sci-Fi,62168
Sci-Fi|Horror,50873
Fantasy|Horror|Sci-Fi,98143
Fantasy|Horror|Sci-Fi,100438
Fantasy|Horror|Sci-Fi,102728
Fantasy|Horror|Sci-Fi,107899
Fantasy|Horror|Sci-Fi,110916
Fantasy|Horror|Romance,132451
Drama|Romance,63518
Adventure|Comedy|Fantasy,105466
Comedy|Western,71230
Adventure|Family|Romance,71206
Adventure|Family,92638
Adventure|Comedy|Drama,76044
Comedy|Musical|Romance,47673
Fantasy|Horror,74486
Documentary,103767
Drama|Romance,48347
Documentary|History|Music,82252
Documentary|Music,94980
Western,59578
Action|Crime|Mystery,70355
Crime|Drama|Thriller,86979
Drama|Music|Romance,97322
Comedy|Crime|Drama,89841
Drama|Horror|Sci-Fi,99582
Adventure|Sci-Fi|Animation,95525
Comedy,84522
Comedy,86129
Comedy,89826
Comedy|Romance,86143
Comedy|Horror,90849
Action|Comedy|Horror,90190
Action|Comedy|Horror,98503
Action|Comedy|Fantasy,98502
Comedy|Horror|Sci-Fi,91630
Action|Horror|Sci-Fi,100403
Action|Crime|Sci-Fi,93894
Romance|Sci-Fi,88172
Comedy|Sci-Fi,87004
Action|Crime|Sci-Fi,94631
Action|Adventure|Sci-Fi,79501
Action|Adventure|Sci-Fi,82694
Action|Adventure|Sci-Fi,89530
Action|Comedy,99141
Crime|Horror|Mystery,92563
Drama|Romance,91635
Action|Horror|Sci-Fi,87262
Horror,105428
Action|Comedy|Crime,94612
Comedy|Romance,102951
Drama|History,100046
Drama,94882
Comedy|Crime,92710
Action|Comedy|Crime,93011
Action|Crime|Thriller,187078
Documentary,179074
Romance|Comedy|Musical,182295
Drama|History|Romance,145503
Comedy|Crime|Mystery,162711
Drama,99726
Drama|Romance|War,77362
Animation|Drama|Music,82009
Action|Crime|Thriller,74156
Action|Crime|Drama,93605
Crime|Drama,102592
Action|Crime|Thriller,67741
Drama|Mystery|Thriller,71360
Crime|Drama|Mystery,82220
Horror|Sci-Fi,77588
Comedy|Drama,70509
Crime|Drama,82945
Biography|Crime|Drama,70666
Drama|Film-Noir,43338
Drama|Western,56195
Crime|Drama,72226
Comedy|Crime|Romance,23622
Action|Adventure|Comedy,90728
Crime|Drama,69762
Drama|History,15648
Comedy|Drama|Romance,204175
Action|Crime|Thriller,162650
Animation|Action|Adventure,120913
Drama,188030
Drama,186253
Animation|Adventure|Comedy,120630
Comedy,183505
Action|Drama|History,187393
Animation|Adventure|Comedy,131704
Action|Adventure|Drama,177971
Horror,68230
Biography|Drama|Horror,97100
Animation|Adventure|Comedy,39404
Comedy,76257
Crime|Drama,106469
Action|Thriller,89118
Action|Thriller,101846
Crime|Drama|Romance,99797
Action|Adventure|Drama,87727
Action|War,94792
Comedy|Crime|Drama,72288
Action|Adventure|Horror,87175
Action|Adventure|Fantasy,71569
Comedy|Music|Romance,99800
Comedy|Drama|Music,102065
Animation|Family|Music,38718
Horror,93608
Sci-Fi,42897
Crime|Drama,159382
Comedy|Family|Fantasy,219854
Comedy,175142
Comedy|Drama|Romance,179116
Comedy|Drama,215369
Crime|Drama|Mystery,60176
Drama,59575
Drama|Music,212974
Drama|Music|Romance,87277
Drama|Romance|Western,38499
Action|Adventure|Sci-Fi,120903
Comedy|Drama,200530
Comedy|Drama|Music,168794
Drama|Fantasy|Horror,161081
Animation|Action|Adventure,210234
Crime|Drama|Thriller,205735
Crime|Drama|Mystery,52561
Action|Crime|Sci-Fi,104299
Comedy,79257
Action|Drama,82622
Action|Adventure|Romance,64615
Action|Adventure|Family,76716
Comedy,103241
Action|Crime|Drama,105813
Drama|History|War,80310
Comedy,68555
Drama,77742
Comedy|War,73312
Drama|History|War,89276
Comedy,92048
Adventure|Comedy|Drama,205461
Comedy|Romance|Sci-Fi,144528
Comedy|Drama|Romance,144201
Drama,171865
Drama|Romance,174480
Comedy|Drama|Music,200550
Action|Horror|Sci-Fi,164052
Action|Adventure|Thriller,186566
Comedy|Romance,156757
Comedy|Crime,195234
Horror,57603
Horror|Sci-Fi,52646
Action|Adventure|Comedy,80472
Drama|Thriller,106627
Adventure|Comedy|War,65938
Action|Fantasy|Horror,95863
Action|Fantasy|Horror,110823
Fantasy|Horror|Sci-Fi,138703
Fantasy|Horror,95925
Action|Comedy,99005
Horror,86320
Comedy|Drama|Romance,98384
Drama|Romance,49189
Comedy,85470
Crime|Drama|Horror,71650
Drama|Mystery|Thriller,111187
Crime|Drama|Horror,38975
Documentary|Comedy,251739
Comedy|Drama|Romance,234853
Biography|Drama|Romance,130444
Drama|Romance,204709
Crime|Drama|Horror,163983
Comedy|Crime|Thriller,173716
Documentary|Biography,233687
Comedy|Crime|Drama,138681
Comedy|Sport,191397
Horror|Sci-Fi|Thriller,209958
Action|Adventure|Drama,188640
Comedy|Documentary,236388
Comedy|Crime,95705
Comedy|Crime,102510
Drama|Romance,32881
Drama|Western,46303
Drama|Mystery|Thriller,53318
Comedy|Romance|Western,59017
Horror,62885
Action|Adventure|Fantasy,88206
Action|Adventure|Crime,160009
Documentary|Biography|Music,236008
Comedy|Romance|Sport,204946
Comedy|Drama,162903
Comedy|Romance|Drama,234137
Biography|Drama|Romance,161216
Action|Adventure|Fantasy,144964
Documentary,259207
Crime|Drama|Action,216772
Horror|Thriller,187696
Comedy|Crime|Drama,171580
Crime|Horror|Mystery,204626
Action|Crime|Drama,202677
Adventure|Comedy|Drama,181875
Drama|Thriller,197384
Comedy|Drama|Music,134630
Biography|Drama|War,210717
Drama,182508
Action|Comedy|Fantasy,181836
Crime|Drama|Thriller,164212
Horror|Mystery|Romance,192731
Comedy|Fantasy|Romance,206420
Crime|Drama|Musical,168629
Comedy,218839
Documentary,211219
Comedy|Drama|Romance,222850
Drama|Sport,210075
Biography|Drama|Sport,210945
Horror|Thriller,93177
Horror|Thriller,95294
Horror,104409
Drama|Fantasy|Romance,107209
Comedy|Musical|Romance,56860
Comedy|Musical|Romance,57887
Drama|Fantasy|Horror,53219
Comedy|Musical|Romance,58440
Comedy|Drama,88184
Action|Adventure|Sci-Fi,55608
Adventure|Family|Sci-Fi,60397
Comedy|Fantasy|Horror,40068
Comedy,32234
Horror,46876
Horror|Sci-Fi,24184
Horror|Sci-Fi,52969
Action|Drama|Horror,50610
Drama|Horror|Music,36261
Action|Crime|Sci-Fi,88024
Comedy|Horror,84695
Comedy|Horror|Music,93996
Comedy|Horror,100639
Horror,91990
Comedy|Horror|Thriller,100663
Comedy|Drama|Music,215545
Animation|Action|Adventure,259974
Action|Crime|Drama,208988
Crime|Thriller,67128
Comedy|Romance,212338
Drama,180093
Drama|War,170691
Comedy|Drama|Romance,202641
Drama|Thriller,208874
Comedy|Drama|Romance,205271
Comedy,213790
Drama|Horror|Thriller,160484
Action|Drama,66832
Adventure|Romance|Sci-Fi,54387
Drama|Horror,113269
Comedy|Fantasy|Horror,89200
Comedy|Horror,93091
Biography|Comedy|Musical,58708
Animation|Comedy|Family,41094
Drama|Film-Noir|Romance,38988
Crime|Drama|Film-Noir,37638
Drama|Music|Romance,249462
Comedy|Fantasy,230030
Drama,223897
Horror,82307
Comedy|Mystery,81376
Action|Comedy,111512
Adventure|Fantasy|Horror,229260
Comedy|Crime,219952
Drama|Comedy,192949
Action|Adventure|Comedy,160127
Drama|Fantasy|Sport,146984
Comedy|Fantasy,185431
Biography|Drama,203019
Action|Sci-Fi|Thriller,199753
Drama,203230
Action|Adventure|Thriller,66995
Adventure|Drama|Thriller,74452
Action|Mystery|Sci-Fi,216216
Drama|Romance,186894
Comedy|Family|Fantasy,170016
Documentary|History|Sport,230591
Animation|Adventure|Comedy,213203
Adventure|Comedy|Family,211181
Comedy|Drama|Romance,213847
Biography|Drama,180073
Drama|Mystery|Sci-Fi,217869
Action|Adventure|Fantasy,190332
Action|Adventure|Fantasy,190374
Action|Drama|Thriller,228750
Action|Adventure|Drama,190865
Action|Adventure|Drama,86993
Action|Crime|Drama,88936
Comedy,93748
Comedy|Drama|Romance,96094
Action|Adventure|Thriller,93428
Animation|Action|Adventure,92106
Crime|Drama,94291
Biography|Drama|War,96969
Drama,96219
Comedy,88850
