Genre,imdbId,Feature1,Feature2
Drama|Thriller,116976,Drama,6
Crime|Drama|Mystery,119668,Crime,5
Comedy|Family,119715,Comedy,2
Comedy|Drama|Romance,117167,Comedy,2
Comedy|Horror|Thriller,119819,Comedy,2
Drama,119845,Drama,6
Horror|Mystery,120082,Horror,13
Thriller,120222,Thriller,14
Drama,120255,Drama,6
Sci-Fi,128755,Sci-Fi,10
Drama|Romance,120338,Drama,6
Action|Adventure|Thriller,120347,Action,1
Drama,117994,Drama,6
Drama|Romance,118230,Drama,6
Drama,119052,Drama,6
Action|Adventure|Drama,119925,Action,1
Drama|Romance|Western,119314,Drama,6
Drama,120521,Drama,6
Crime|Thriller,119396,Crime,5
Biography|Drama|History,119485,Biography,4
Adventure|Comedy|Family,119718,Adventure,3
Comedy|Crime|Mystery,118715,Comedy,2
Comedy|Drama|Romance,118566,Comedy,2
Drama,119590,Drama,6
Drama|Romance,119223,Drama,6
Action|Adventure|Comedy,118539,Action,1
Action|Drama,119655,Action,1
Crime|Drama|Thriller,119988,Crime,5
Documentary,129758,Documentary,11
Thriller|Action,120670,Thriller,14
Comedy|Romance,120820,Comedy,2
Comedy|Drama,120885,Comedy,2
Mystery|Sci-Fi|Thriller,118929,Mystery,8
Drama|Romance|Thriller,116845,Drama,6
Adventure|Sci-Fi|Family,120478,Adventure,3
Action|Crime|Drama,120696,Action,1
Comedy|Crime,120693,Comedy,2
Action|Crime|Drama,119099,Action,1
Comedy|Crime|Romance,120122,Comedy,2
Fantasy|Horror|Thriller,118643,Fantasy,7
Crime|Drama|Romance,112913,Crime,5
Action|Drama|History,119815,Action,1
Comedy|Family|Music,120185,Comedy,2
Action|Adventure|Horror,118956,Action,1
Comedy|Thriller,128690,Comedy,2
Crime|Drama|Mystery,119521,Crime,5
Comedy|Drama|Romance,119734,Comedy,2
Drama,119711,Drama,6
Action|Crime|Thriller,120008,Action,1
Crime|Drama|Romance,120594,Crime,5
Fantasy|Horror|Mystery,119784,Fantasy,7
Action|Comedy|Crime,118747,Action,1
Action|Drama|Thriller,114690,Action,1
Short,133090,Short,16
Comedy,120707,Comedy,2
Comedy|Music|Romance,120888,Comedy,2
Drama|Horror|Mystery,120184,Drama,6
Documentary|Biography,118662,Documentary,11
Drama|Romance|Thriller,116379,Drama,6
Comedy|Romance,119548,Comedy,2
Crime|Drama|Mystery,120782,Crime,5
Comedy|Drama|Romance,119822,Comedy,2
Crime|Thriller,99939,Crime,5
Documentary,145302,Documentary,11
Action|Crime|Drama,119656,Action,1
Comedy|Romance,114322,Comedy,2
Crime|Drama|Mystery,119594,Crime,5
Action|Crime|Thriller,120873,Action,1
Adventure|Comedy|Fantasy,120491,Adventure,3
Comedy|Drama,119574,Comedy,2
Drama,112619,Drama,6
Action|Drama|Sport,140282,Action,1
Documentary|Short,120661,Documentary,11
Drama|Thriller,118744,Drama,6
Comedy|Drama|Mystery,120241,Comedy,2
Action|Adventure,120744,Action,1
Action|Crime|Drama,120769,Action,1
Crime|Drama|Mystery,120890,Crime,5
Adventure|Comedy|Drama,125454,Adventure,3
Drama,120642,Drama,6
Crime|Drama|Romance,119250,Crime,5
Comedy|Drama,119942,Comedy,2
Drama|Romance,119780,Drama,6
Comedy|Drama|Family,120510,Comedy,2
Drama|Romance,120793,Drama,6
Drama,119049,Drama,6
Comedy|Drama,124179,Comedy,2
Comedy|Drama|Romance,119560,Comedy,2
Documentary|Music,120219,Documentary,11
Drama|Romance,120108,Drama,6
Comedy|Drama|Romance,120772,Comedy,2
Comedy|Family,120645,Comedy,2
Comedy|Crime|Drama,119305,Comedy,2
Comedy|Drama,119905,Comedy,2
Adventure|Family,120598,Adventure,3
Documentary|Comedy|Crime,124295,Documentary,11
Drama|Romance,118851,Drama,6
Comedy,119139,Comedy,2
Action|Adventure|Family,120738,Action,1
Action|Crime|Drama,119272,Action,1
Action|Crime|Drama,120749,Action,1
Drama|Mystery|Thriller,120176,Drama,6
Drama|Fantasy|Romance,120632,Drama,6
Comedy|Drama|Music,120728,Comedy,2
Adventure|Comedy,120773,Adventure,3
Comedy|Drama|Sport,120765,Comedy,2
Drama|Sport,124718,Drama,6
Thriller,119196,Thriller,14
Crime|Drama,118229,Crime,5
Comedy|Family,120213,Comedy,2
Drama,118819,Drama,6
Comedy|Crime|Drama,120906,Comedy,2
Drama,119792,Drama,6
Thriller,117443,Thriller,14
Adventure|Comedy|Family,118755,Adventure,3
Adventure|Fantasy|Romance,119947,Adventure,3
Comedy|Romance,130019,Comedy,2
Comedy|Drama|Romance,119508,Comedy,2
Drama|Thriller,118727,Drama,6
Comedy,118577,Comedy,2
Comedy|Romance,120723,Comedy,2
Comedy,120725,Comedy,2
Documentary|Crime|Music,138563,Documentary,11
Comedy|Drama|Romance,119987,Comedy,2
Action|Comedy|Crime,117786,Action,1
Drama,120265,Drama,6
Crime|Drama|Mystery,119448,Crime,5
Comedy|Thriller,118785,Comedy,2
Action|Horror|Sci-Fi,120841,Action,1
Comedy|Sport,120742,Comedy,2
Comedy,120838,Comedy,2
Documentary|Music|Romance,141986,Documentary,11
Action|Comedy|Crime,120609,Action,1
Action|Adventure|Family,120856,Action,1
Action|Crime|Drama,120610,Action,1
Comedy|Drama|Family,118925,Comedy,2
Comedy|Drama,119952,Comedy,2
Drama|Romance|Sport,113184,Drama,6
Crime|Drama|History,119683,Crime,5
Comedy|Drama|Romance,120211,Comedy,2
Comedy|Drama,118866,Comedy,2
Action|Drama|Romance,120647,Action,1
Drama,145048,Drama,6
Comedy|Romance,120531,Comedy,2
Drama|Romance,125128,Drama,6
Drama,119506,Drama,6
Animation|Adventure|Comedy,120800,Animation,0
Action|Sci-Fi|Thriller,120685,Action,1
Comedy|Drama|Romance,118798,Comedy,2
Adventure|Comedy|Drama,120669,Adventure,3
Comedy,120777,Comedy,2
Comedy,131436,Comedy,2
Adventure|Comedy|Western,119053,Adventure,3
Drama|Romance,119313,Drama,6
Crime|Horror|Mystery,119375,Crime,5
Drama,119547,Drama,6
Drama|Horror|Thriller,120401,Drama,6
Crime|Drama|Thriller,120787,Crime,5
Drama|Music,116692,Drama,6
Action|Adventure|Comedy,120828,Action,1
Comedy|Romance,127723,Comedy,2
Comedy|Drama|Romance,118894,Comedy,2
Drama|Romance,139362,Drama,6
Drama|Romance|War,119494,Drama,6
Adventure|Drama,125980,Adventure,3
Drama|Family,118849,Drama,6
Documentary,150290,Documentary,11
Romance|Comedy|Drama,116141,Romance,9
Comedy,126938,Comedy,2
Comedy|Drama,122529,Comedy,2
Drama|Romance,143614,Drama,6
Comedy|Romance,119717,Comedy,2
Animation|Adventure|Family,120762,Animation,0
Crime|Drama|Thriller,140508,Crime,5
Drama|Mystery|Sci-Fi,120902,Drama,6
Action|Comedy|Crime,126344,Action,1
Comedy|Family|Fantasy,118998,Comedy,2
Crime|Drama|Romance,120780,Crime,5
Drama|Mystery,73540,Drama,6
Comedy|Drama,120321,Comedy,2
Biography|Drama,120443,Biography,4
Comedy|Crime|Drama,118789,Comedy,2
Action|Adventure|Sci-Fi,120591,Action,1
Action|Crime|Thriller,122151,Action,1
Comedy|Family,123987,Comedy,2
Action|Adventure|Comedy,122718,Action,1
Drama|Horror|Mystery,138704,Drama,6
Drama,140688,Drama,6
Comedy|Romance,129387,Comedy,2
Horror|Sci-Fi,52077,Horror,13
Drama|Romance|War,18578,Drama,6
Drama|Musical|Romance,19729,Drama,6
Drama|War,20629,Drama,6
Drama|Western,21746,Drama,6
Drama|Romance,22958,Drama,6
Drama|Romance|War,23876,Drama,6
Adventure|Biography|Drama,26752,Adventure,3
Biography|Drama|Musical,27698,Biography,4
Biography|Drama,29146,Biography,4
Comedy|Drama|Romance,30993,Comedy,2
Drama|Family,33729,Drama,6
Drama|Romance|War,35093,Drama,6
Comedy|Drama|Music,36872,Comedy,2
Drama|Film-Noir,37884,Drama,6
Drama|Romance|War,36868,Drama,6
Drama|Romance,39416,Drama,6
Drama,40416,Drama,6
Drama|Film-Noir,41113,Drama,6
Drama|Family|Romance,44672,Drama,6
Drama|Romance|War,45793,Drama,6
Crime|Drama|Thriller,47296,Crime,5
Drama|Romance,48356,Drama,6
Crime|Drama|Musical,55614,Crime,5
Adventure|Comedy|History,57590,Adventure,3
Biography|Drama|History,60665,Biography,4
Crime|Drama|Mystery,61811,Crime,5
Drama|Family|Musical,63385,Drama,6
Drama,64665,Drama,6
Action|Crime|Drama,67116,Action,1
Drama|Sport,75148,Drama,6
Drama,79417,Drama,6
Drama,81283,Drama,6
Biography|Drama|Sport,82158,Biography,4
Comedy|Drama,86425,Comedy,2
Biography|Drama|Romance,89755,Biography,4
Biography|Drama|History,93389,Biography,4
Drama,95953,Drama,6
Drama,97239,Drama,6
Comedy|Crime,65063,Comedy,2
Crime|Mystery|Thriller,67309,Crime,5
Comedy|Crime|Sci-Fi,87995,Comedy,2
Comedy|Drama|Romance,100142,Comedy,2
Adventure|Family|Fantasy,91369,Adventure,3
Comedy|Drama,88847,Comedy,2
Horror|Thriller,89686,Horror,13
Action|Fantasy|Horror,93629,Action,1
Horror|Thriller,95742,Horror,13
Fantasy|Horror|Romance,97981,Fantasy,7
Comedy|Fantasy|Horror,101917,Comedy,2
Horror|Mystery|Thriller,80761,Horror,13
Horror|Mystery|Thriller,82418,Horror,13
Horror|Thriller,83972,Horror,13
Horror|Thriller,87298,Horror,13
Horror|Mystery|Thriller,89173,Horror,13
Horror|Thriller,91080,Horror,13
Horror|Thriller,95179,Horror,13
Adventure|Horror|Thriller,97388,Adventure,3
Horror|Thriller,77651,Horror,13
Horror,82495,Horror,13
Horror|Mystery|Sci-Fi,85636,Horror,13
Horror|Thriller,95271,Horror,13
Horror|Thriller,97474,Horror,13
Horror|Thriller,81383,Horror,13
Horror|Thriller,93176,Horror,13
Comedy|Horror|Thriller,98136,Comedy,2
Horror|Thriller,105179,Horror,13
Horror|Thriller,94862,Horror,13
Horror|Thriller,99253,Horror,13
Action|Horror|Thriller,103956,Action,1
Fantasy|Horror|Thriller,84516,Fantasy,7
Horror,91778,Horror,13
Horror|Thriller,95889,Horror,13
Horror,70047,Horror,13
Horror,76009,Horror,13
Drama|Horror|Mystery,99528,Drama,6
Action|Crime|Thriller,93409,Action,1
Action|Crime|Thriller,97733,Action,1
Action|Crime|Thriller,104714,Action,1
Comedy|Fantasy|Horror,87363,Comedy,2
Comedy|Fantasy|Horror,99700,Comedy,2
Adventure|Comedy|Family,89218,Adventure,3
Action|Adventure|Comedy,120746,Action,1
Comedy|Drama|Romance,119910,Comedy,2
Crime|Drama|Thriller,117898,Crime,5
Horror|Mystery|Sci-Fi,70723,Horror,13
Drama|Sci-Fi,17136,Drama,6
Adventure|Comedy|Sci-Fi,96874,Adventure,3
Action|Adventure|Comedy,99088,Action,1
Action|Adventure|Drama,69113,Action,1
Comedy|Family|Fantasy,76054,Comedy,2
Comedy|Family|Sci-Fi,54594,Comedy,2
Family|Comedy|Western,78790,Family,12
Comedy|Family|Fantasy,54649,Comedy,2
Animation|Drama|Family,34492,Animation,0
Adventure|Drama,47478,Adventure,3
Drama|Romance,94947,Drama,6
Action|Adventure|Sci-Fi,87182,Action,1
Drama,95497,Drama,6
Crime|Drama,99674,Crime,5
Drama|Mystery,102757,Drama,6
Drama|Romance,119558,Drama,6
Horror|Mystery|Sci-Fi,134619,Horror,13
Comedy|Crime,120741,Comedy,2
Drama|War,120815,Drama,6
Comedy|Romance,137386,Comedy,2
Drama,119007,Drama,6
Comedy|Family|Sci-Fi,66728,Comedy,2
Family|Comedy,66811,Family,12
Animation|Action|Adventure,88814,Animation,0
Action|Sci-Fi,78869,Action,1
Comedy|Family|Fantasy,62737,Comedy,2
Comedy|Crime|Family,109287,Comedy,2
Adventure|Comedy|Drama,75807,Adventure,3
Comedy|Family|Sci-Fi,77305,Comedy,2
Adventure|Family,97053,Adventure,3
Family|Comedy,65566,Family,12
Action|Adventure|Comedy,82199,Action,1
Comedy|Drama|Family,109520,Comedy,2
Adventure|Family|Fantasy,52722,Adventure,3
Comedy|Family|Fantasy,82263,Comedy,2
Adventure|Drama|Family,106868,Adventure,3
Adventure|Family|Sci-Fi,91059,Adventure,3
Adventure|Family|Fantasy,61715,Adventure,3
Animation|Adventure|Family,91149,Animation,0
Comedy|Family|Musical,61749,Comedy,2
Adventure|Comedy|Family,80861,Adventure,3
Action|Adventure|Comedy,76137,Action,1
Comedy|Family|Fantasy,107120,Comedy,2
Adventure|Comedy|Family,104437,Adventure,3
Adventure|Comedy|Family,97523,Adventure,3
Family|Western|Action,77698,Family,12
Adventure|Family|Fantasy,56095,Adventure,3
Adventure|Drama|Family,57180,Adventure,3
Action|Crime|Drama,120768,Action,1
Adventure|Comedy|Drama,120783,Adventure,3
Comedy|Sport,131857,Comedy,2
Documentary,119165,Documentary,11
Drama|Romance,120687,Drama,6
Drama,124115,Drama,6
Documentary,98213,Documentary,11
Comedy|Fantasy|Romance,89853,Comedy,2
Crime|Drama|Film-Noir,39689,Crime,5
Drama|Romance|War,59113,Drama,6
Drama,83922,Drama,6
Drama,90203,Drama,6
Drama|Music,86423,Drama,6
Drama,106273,Drama,6
Comedy|Mystery|Thriller,96734,Comedy,2
Comedy|Drama,89126,Comedy,2
Drama,71910,Drama,6
Drama,82736,Drama,6
Drama|Mystery|Thriller,90756,Drama,6
Family|Adventure,89385,Family,12
Animation|Adventure|Family,61852,Animation,0
Action|Adventure|Drama,53994,Action,1
Animation|Adventure|Comedy,48280,Animation,0
Animation|Family|Fantasy,97757,Animation,0
Comedy|Drama|Family,104868,Comedy,2
Comedy|Drama|Family,104940,Comedy,2
Drama|Family|History,104990,Drama,6
Animation|Adventure|Comedy,55254,Animation,0
Family|Fantasy,89731,Family,12
Animation|Adventure|Family,46183,Animation,0
Adventure|Comedy|Family,81353,Adventure,3
Animation|Adventure|Crime,100477,Animation,0
Animation|Adventure|Comedy,76618,Animation,0
Family|Adventure|Sci-Fi,78158,Family,12
Animation|Adventure|Comedy,107952,Animation,0
Adventure|Family|Fantasy,89908,Adventure,3
Action|Adventure|Comedy,102803,Action,1
Comedy|Family|Fantasy,75200,Comedy,2
Animation|Family|Fantasy,53285,Animation,0
Fantasy|Mystery|Thriller,86336,Fantasy,7
Comedy|Sci-Fi|Family,57518,Comedy,2
Animation|Comedy|Family,38969,Animation,0
Comedy|Fantasy|Romance,88161,Comedy,2
Adventure|Biography|Drama,111271,Adventure,3
Animation|Family|Comedy,19422,Animation,0
Adventure|Family|Fantasy,111359,Adventure,3
Drama,84783,Drama,6
Action|Adventure|Sci-Fi,84827,Action,1
Drama|Music,108265,Drama,6
Horror|Thriller,120694,Horror,13
Comedy|Drama|Fantasy,102250,Comedy,2
Comedy,79367,Comedy,2
Comedy|Crime|Mystery,83798,Comedy,2
Comedy|Romance|Sci-Fi,85894,Comedy,2
Crime|Drama,101969,Crime,5
Horror,99697,Horror,13
Crime|Drama,86066,Crime,5
Action|Adventure,87469,Action,1
Animation|Adventure|Fantasy,77869,Animation,0
Drama|Sci-Fi,87803,Drama,6
Horror|Sci-Fi|Thriller,85407,Horror,13
Action|Comedy|Horror,91499,Action,1
Crime|Drama|Fantasy,107665,Crime,5
Horror|Thriller,85382,Horror,13
Horror|Thriller,87050,Horror,13
Animation|Comedy|Drama,96787,Animation,0
Comedy|Fantasy,101272,Comedy,2
Comedy|Drama|Romance,120631,Comedy,2
Crime|Mystery|Thriller,120832,Crime,5
Drama|Romance,128214,Drama,6
Comedy|Crime,120813,Comedy,2
Documentary,120056,Documentary,11
Crime|Drama|Romance,80388,Crime,5
Drama|Music,77711,Drama,6
Drama,61184,Drama,6
Action|Adventure|Comedy,92513,Action,1
Comedy|Romance|Sci-Fi,90305,Comedy,2
Adventure|Comedy|Family,61584,Adventure,3
Comedy|Romance|Sci-Fi,57372,Comedy,2
Animation|Family|Musical,70016,Animation,0
Animation|Adventure|Drama,78480,Animation,0
Animation|Adventure|Drama,84649,Animation,0
Adventure|Family|Fantasy,83791,Adventure,3
Animation|Comedy|Drama,90633,Animation,0
Animation|Adventure|Family,101329,Animation,0
Adventure|Fantasy|Romance,89469,Adventure,3
Comedy|Romance,88128,Comedy,2
Comedy|Drama|Romance,91790,Comedy,2
Drama|Romance,90060,Drama,6
Adventure|Drama|Fantasy,90848,Adventure,3
Comedy|Fantasy|Horror,91223,Comedy,2
Comedy|Fantasy|Horror,93220,Comedy,2
Comedy,80801,Comedy,2
Comedy,97443,Comedy,2
Comedy|Family|Sport,140796,Comedy,2
Action|Adventure|Sci-Fi,118661,Action,1
Comedy|Drama|Romance,120703,Comedy,2
Comedy|Drama,120831,Comedy,2
Comedy|Drama,133413,Comedy,2
Drama|Romance,129923,Drama,6
Crime|Horror|Thriller,116516,Crime,5
Biography|Crime|Drama,99763,Biography,4
Drama|Horror,63522,Drama,6
Adventure|Drama|Family,88323,Adventure,3
Adventure|Drama|Family,100240,Adventure,3
Adventure|Comedy|Horror,80391,Adventure,3
Action|Comedy|Drama,94077,Action,1
Comedy|Drama|Romance,119517,Comedy,2
Drama|Romance|Thriller,124595,Drama,6
Action|Horror,120611,Action,1
Drama|Romance|Music,120576,Drama,6
Comedy,118301,Comedy,2
Action|Comedy|Thriller,120901,Action,1
Comedy|Drama|Romance,119778,Comedy,2
Comedy,120692,Comedy,2
Action|Adventure|Drama,95709,Action,1
Comedy|Fantasy,94721,Comedy,2
Drama|Romance,119033,Drama,6
Crime|Drama|Thriller,40746,Crime,5
Comedy|Thriller,74512,Comedy,2
Thriller,68611,Thriller,14
Drama|Thriller,65112,Drama,6
Thriller,61107,Thriller,14
Crime|Drama|Mystery,58329,Crime,5
Drama|Film-Noir,51207,Drama,6
Drama|Thriller,49470,Drama,6
Comedy|Mystery,48750,Comedy,2
Crime|Drama|Film-Noir,45897,Crime,5
Crime|Film-Noir|Thriller,44079,Crime,5
Crime|Film-Noir|Thriller,42994,Crime,5
Drama|Music,120577,Drama,6
Animation|Comedy|Drama,119346,Animation,0
Biography|Drama|Music,123324,Biography,4
Comedy|Drama|Romance,119453,Comedy,2
Thriller,139564,Thriller,14
Action|Adventure|Drama,96446,Action,1
Crime|Drama|Thriller,94226,Crime,5
Comedy,120654,Comedy,2
Action|Comedy|Thriller,120724,Action,1
Romance|Drama,119125,Romance,9
Documentary|Music,139468,Documentary,11
Crime|Drama,119892,Crime,5
Crime|Drama|Romance,42004,Crime,5
Crime|Drama|Romance,39694,Crime,5
Drama|War,37017,Drama,6
Thriller,36342,Thriller,14
Thriller|War,35279,Thriller,14
Comedy|Romance,33922,Comedy,2
Mystery|Thriller,34248,Mystery,8
Adventure|Crime,31505,Adventure,3
Mystery|Thriller,30341,Mystery,8
Crime|Mystery|Romance,29811,Crime,5
Thriller,28212,Thriller,14
Mystery|Thriller,28231,Mystery,8
Crime|Mystery|Thriller,25452,Crime,5
Biography|Music|Romance,24747,Biography,4
Crime|Mystery|Thriller,23285,Crime,5
Comedy|Romance|Thriller,23395,Comedy,2
Drama,22395,Drama,6
Comedy|Musical,20852,Comedy,2
Comedy|Drama,21015,Comedy,2
Crime|Mystery|Thriller,21165,Crime,5
Drama|Romance,20142,Drama,6
Crime|Thriller,19702,Crime,5
Comedy,18756,Comedy,2
Comedy|Drama|Romance,18876,Comedy,2
Adventure|Drama|Thriller,17825,Adventure,3
Romance|Thriller,17843,Romance,9
Drama|Romance|Sport,18328,Drama,6
Crime|Drama|Mystery,17075,Crime,5
Drama|Romance,16230,Drama,6
Crime|Drama,128442,Crime,5
Drama|Mystery|Sci-Fi,123755,Drama,6
Drama,118980,Drama,6
Drama,165857,Drama,6
Action|Drama|History,120775,Action,1
Comedy|Drama|Family,124879,Comedy,2
Biography|Drama|Sport,119934,Biography,4
Comedy|Drama|War,75040,Comedy,2
Adventure|Comedy|Drama,73817,Adventure,3
Comedy|Drama|Family,81207,Comedy,2
Comedy|Drama|Romance,85346,Comedy,2
Drama,87359,Drama,6
Comedy|Drama|Romance,92699,Comedy,2
Comedy|Romance,92537,Comedy,2
Comedy|Drama|Romance,96463,Comedy,2
Comedy,96166,Comedy,2
Comedy|Crime|Romance,95593,Comedy,2
Comedy|Drama|Romance,98258,Comedy,2
Comedy|Crime,100212,Comedy,2
Drama,100134,Drama,6
Drama|Music|Mystery,101530,Drama,6
Comedy|Drama|Romance,104412,Comedy,2
Adventure|Comedy|Drama,105629,Adventure,3
Drama,82172,Drama,6
Comedy,84938,Comedy,2
Horror|Sci-Fi,84472,Horror,13
Comedy|Drama|Music,87810,Comedy,2
Adventure|Drama|Action,87690,Adventure,3
Comedy|Romance,86973,Comedy,2
Crime|Drama,92225,Crime,5
Comedy|Romance,91680,Comedy,2
Comedy|Drama|Romance,90583,Comedy,2
Drama|Fantasy|Horror,96073,Drama,6
Comedy|Crime,98625,Comedy,2
Comedy,102558,Comedy,2
Comedy|Fantasy,101523,Comedy,2
Mystery|Thriller,102469,Mystery,8
Drama|Thriller,104257,Drama,6
Drama|Romance,107211,Drama,6
Documentary,109390,Documentary,11
Biography|Drama|Romance,120788,Biography,4
Drama,120776,Drama,6
Action|Comedy|Crime,120812,Action,1
Drama,113658,Drama,6
Action|Adventure|Comedy,118736,Action,1
Drama,120835,Drama,6
Drama|Comedy,120162,Drama,6
Action|Adventure|Crime,122690,Action,1
Horror|Mystery,146336,Horror,13
Comedy|Crime,118863,Comedy,2
Crime|Drama|Thriller,119802,Crime,5
Comedy|Drama,126604,Comedy,2
Adventure|Drama,100594,Adventure,3
Biography|Crime|Drama,109206,Biography,4
Drama,63850,Drama,6
Comedy,80731,Comedy,2
Horror|Sci-Fi,47573,Horror,13
Horror|Mystery|Sci-Fi,84787,Horror,13
Comedy|Crime|Drama,105151,Comedy,2
Comedy|Drama,81554,Comedy,2
Drama|Fantasy|Romance,99487,Drama,6
Comedy|Romance,117276,Comedy,2
Drama,144604,Drama,6
Animation|Adventure|Comedy,120587,Animation,0
Comedy,120823,Comedy,2
Comedy|Music|Romance,120770,Comedy,2
Drama|Fantasy|Romance,120889,Drama,6
Horror|Thriller,124102,Horror,13
Comedy,52607,Comedy,2
Comedy,63462,Comedy,2
Comedy,82517,Comedy,2
Comedy|Crime,104952,Comedy,2
Comedy|Drama|Music,73440,Comedy,2
Biography|Drama|Romance,119577,Biography,4
Drama,139615,Drama,6
Comedy|Drama,120701,Comedy,2
Action|Crime,122642,Action,1
Crime|Drama|Action,69966,Crime,5
Drama|Mystery,141824,Drama,6
Comedy|Drama,119670,Comedy,2
Adventure|Mystery|Sci-Fi,86837,Adventure,3
Drama|Romance,90830,Drama,6
Biography|Drama,80678,Biography,4
Drama|History|Horror,120603,Drama,6
Comedy|Horror,144120,Comedy,2
Comedy|Drama|Fantasy,120791,Comedy,2
Comedy,119534,Comedy,2
Comedy|Drama,147612,Comedy,2
Comedy|Drama,119986,Comedy,2
Crime|Drama|Thriller,118636,Crime,5
Comedy|Drama|Fantasy,120789,Comedy,2
Action|Drama|Sci-Fi,120157,Action,1
Documentary,150230,Documentary,11
Comedy|Drama|War,118799,Comedy,2
Comedy|Sci-Fi,124819,Comedy,2
Crime|Drama|Fantasy,143874,Crime,5
Comedy|Fantasy|Horror,100740,Comedy,2
Action|Horror|Thriller,120877,Action,1
Crime|Drama,120586,Crime,5
Documentary,116481,Documentary,11
Comedy|Drama|Romance,120722,Comedy,2
Crime|Drama,158493,Crime,5
Biography|Drama,120684,Biography,4
Action|Thriller,133952,Action,1
Comedy|Sport,120484,Comedy,2
Biography|Drama|History,127536,Biography,4
Drama|Music,120879,Drama,6
Horror|Mystery,130018,Horror,13
Comedy|Family,155753,Comedy,2
Drama|Fantasy|Romance,119643,Drama,6
Drama|Romance,120643,Drama,6
Comedy|Drama|Music,116488,Comedy,2
Comedy|Drama|Sport,120767,Comedy,2
Action|Adventure|Drama,89941,Action,1
Drama|Family|Romance,90934,Drama,6
Horror|Mystery|Sci-Fi,73747,Horror,13
Action|Comedy|Crime,87932,Action,1
Biography|Drama|Music,91954,Biography,4
Crime|Drama|Romance,91538,Crime,5
Comedy|Crime|Drama,99750,Comedy,2
Drama,50783,Drama,6
Comedy|Drama,85244,Comedy,2
Action|Thriller,120660,Action,1
Animation|Adventure|Comedy,134067,Animation,0
Animation|Adventure|Comedy,120623,Animation,0
Comedy|Drama,120533,Comedy,2
Drama,140888,Drama,6
Drama|War,120070,Drama,6
Comedy,166396,Comedy,2
Drama,154420,Drama,6
Comedy|Crime|Horror,69089,Comedy,2
Drama,45826,Drama,6
Drama|Horror|Sci-Fi,47034,Drama,6
Action|Horror|Sci-Fi,87344,Action,1
Action|Adventure|Fantasy,56142,Action,1
Adventure|Horror|Sci-Fi,24216,Adventure,3
Adventure|Fantasy|Horror,74751,Adventure,3
Action|Adventure|Fantasy,91344,Action,1
Comedy|Drama,89017,Comedy,2
Action|Adventure|Drama,89087,Action,1
Comedy|Crime|Mystery,89155,Comedy,2
Comedy|Mystery|Crime,97366,Comedy,2
Action|Adventure|Fantasy,89893,Action,1
Comedy|Drama,91159,Comedy,2
Comedy,91541,Comedy,2
Action|Adventure|Thriller,90264,Action,1
Action|Horror|Mystery,89489,Action,1
Comedy|Crime,87928,Comedy,2
Comedy|Crime,89822,Comedy,2
Comedy|Crime,91777,Comedy,2
Comedy|Crime,93756,Comedy,2
Comedy|Crime,95882,Comedy,2
Comedy|Crime,98105,Comedy,2
Adventure|Comedy|Drama,120595,Adventure,3
Comedy|Romance|Drama,119304,Comedy,2
Comedy,165494,Comedy,2
Comedy|Crime|Thriller,124198,Comedy,2
Drama|Romance,119248,Drama,6
Horror|Mystery|Thriller,155975,Horror,13
Comedy|Drama|Music,147004,Comedy,2
Crime|Drama|Thriller,120324,Crime,5
Comedy|Drama|Family,141109,Comedy,2
Action|Adventure|Sci-Fi,120844,Action,1
Animation|Adventure|Drama,120794,Animation,0
Comedy|Drama,128445,Comedy,2
Comedy|Drama|History,138097,Comedy,2
Drama,87688,Drama,6
Comedy|Crime|Drama,39628,Comedy,2
Adventure|Family|Fantasy,89961,Adventure,3
Drama|Family|Fantasy,98115,Drama,6
Western,89767,Western,17
Action|Adventure|Thriller,89880,Action,1
Action|Adventure|Drama,83944,Action,1
Action|Adventure|Thriller,95956,Action,1
Action|Adventure|Comedy,89370,Action,1
Action|Adventure|Comedy,88011,Action,1
Sci-Fi,88933,Sci-Fi,10
Adventure|Comedy|Mystery,94890,Adventure,3
Drama|Sport,79817,Drama,6
Drama|Sport,84602,Drama,6
Drama|Sport,89927,Drama,6
Drama|Sport,100507,Drama,6
Comedy|Crime|Mystery,88930,Comedy,2
Adventure|Fantasy|Mystery,90357,Adventure,3
Drama|Romance,92173,Drama,6
Comedy|Romance|Sport,90685,Comedy,2
Comedy|Drama,91188,Comedy,2
Comedy|Drama|Romance,91653,Comedy,2
Drama|Thriller,91024,Drama,6
Action|Drama|Family,87538,Action,1
Action|Family|Romance,91326,Action,1
Action|Drama|Family,97647,Action,1
Comedy,97958,Comedy,2
Comedy|Drama|Romance,128853,Comedy,2
Biography|Crime|Drama,120706,Biography,4
Comedy|Drama|Romance,120861,Comedy,2
Drama|War,120863,Drama,6
Horror|Sci-Fi,133751,Horror,13
Action|Adventure|Family,120751,Action,1
Adventure|Drama|Fantasy,41650,Adventure,3
Biography|Comedy|Drama,129290,Biography,4
Comedy|Drama,120686,Comedy,2
Drama,120633,Drama,6
Drama,142231,Drama,6
Comedy|Drama,119336,Comedy,2
Drama|Comedy|War,120857,Drama,6
Biography|Drama|Romance,120514,Biography,4
Comedy|Drama|Romance,144546,Comedy,2
Drama|Mystery|Thriller,118564,Drama,6
Crime|Drama|Thriller,127722,Crime,5
Drama|Romance|Western,120699,Drama,6
Biography|Drama|Music,150915,Biography,4
Comedy|Drama|Romance,145734,Comedy,2
